example_type,scan_date,symbol,trade_bucket,source_bucket,reason_codes,kumo_rank_by_score,kumo_score,george_rank,george_watchlist_rank,best_entry_assumption,best_entry_ret_20d_close_pct,best_entry_mfe_20d_pct,best_entry_mae_20d_pct,best_deployable_exit_policy_id,best_deployable_total_equity_ret_40d_pct,model_combined_score
shared_trap,2026-02-10,NTR,bad,both_george_and_kumo,realistic_entry_triggered;stop_before_target4_2,424.0,7.0,2.0,,next_open,10.9142,10.9142,-3.6567,fixed_t8_s4,8.0,-0.1998335404351741
shared_winner,2026-02-10,FE,optimal,both_george_and_kumo,realistic_entry_triggered;ret20_ge_4;target4_before_stop2;normal_winner,333.0,7.0,1.0,,next_open,6.2736,7.8263,-0.3567,time10_lt2_hard6,8.9173,0.2267606111288334
video_context_optimal,2026-02-10,GILD,optimal,kumo_with_george_video_context,realistic_entry_triggered;target4_before_stop2;normal_winner,13.0,8.0,20.0,,next_open,-1.9443,5.6382,-4.1136,fixed_t4_s2,4.0,-0.3382168217634279
video_context_optimal,2026-02-10,PWR,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,67.0,8.0,23.0,,next_open,8.9675,10.7238,-2.4722,time10_lt2_hard6,11.7219,-0.5676295024094427
video_context_optimal,2026-02-10,VRT,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,18.0,8.0,26.0,,next_open,14.6024,18.6624,-2.6581,time10_lt2_hard6,23.3183,0.0940339508470496
kumo_addition_optimal,2026-02-11,NKTR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,97.0,8.0,,,next_open,10.0426,19.4851,-2.1001,time10_lt2_hard6,22.3749,0.8011708260010855
kumo_addition_optimal,2026-02-11,ROST,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,76.0,8.0,,,next_open,7.8647,11.4421,-0.6271,time10_lt2_hard6,13.6836,-0.1496211311749549
kumo_addition_optimal,2026-02-11,VRT,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;normal_winner,2.0,8.0,,,next_open,8.4004,13.4577,-6.9276,partial_t4_trail8,0.1854,0.4901775837415204
shared_trap,2026-02-11,LRCX,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,746.0,5.0,4.0,,next_open,-11.5009,8.6108,-17.8775,fixed_t8_s4,8.0,0.4698008602263689
shared_trap,2026-02-11,WCC,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8,350.0,7.0,9.0,,next_open,-15.1833,4.9635,-17.8395,partial_t4_trail8,0.2832,-0.153487936965378
shared_trap,2026-02-11,WDC,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8,244.0,7.0,3.0,,next_open,-7.9684,8.7368,-16.4912,fixed_t4_s2,4.0,0.5214126881845638
shared_winner,2026-02-11,THC,optimal,both_george_and_kumo,realistic_entry_triggered;mfe20_ge_8;target4_before_stop2;normal_winner,39.0,8.0,6.0,,next_open,-0.7776,9.2158,-1.1266,fixed_t8_s4,8.0,0.4570671672505313
kumo_addition_optimal,2026-02-12,KEYS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,57.0,8.0,,,next_open,21.6541,37.8381,-0.7088,time10_lt2_hard6,43.9734,0.4679924008306358
kumo_addition_optimal,2026-02-12,MPC,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,50.0,8.0,,,next_open,15.1747,20.2286,-3.0859,sector_etf_weak3d,21.2751,0.706078045331246
kumo_addition_optimal,2026-02-12,PSX,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,53.0,8.0,,,next_open,11.0154,14.6401,-4.1517,sector_etf_weak3d,12.8792,0.44269323574428
george_addition_optimal,2026-02-13,CGAU,optimal,george_only,realistic_entry_triggered;mfe20_ge_8;runner_candidate;normal_winner,,,8.0,,next_open,1.5556,17.6111,-2.8333,fixed_t8_s4,8.0,0.0569016862348323
george_addition_optimal,2026-02-13,CM,optimal,george_only,realistic_entry_triggered;mfe20_ge_8;target4_before_stop2;normal_winner,,,12.0,,next_open,2.2642,10.0629,-0.2725,time10_lt2_hard6,11.2579,0.0569016862348323
george_addition_optimal,2026-02-13,NTR,optimal,george_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,,,6.0,,next_open,10.2889,21.4742,-1.7646,fixed_t8_s4,8.0,0.0569016862348323
kumo_addition_optimal,2026-02-13,COHR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,97.0,7.0,,,next_open,16.4642,41.3371,-3.6864,time10_lt2_hard6,47.4482,-0.1318388370643873
kumo_addition_optimal,2026-02-13,KEYS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,63.0,8.0,,,next_open,22.6789,36.0048,-1.4416,time10_lt2_hard6,41.7796,0.0794324256585403
kumo_addition_optimal,2026-02-13,LITE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,5.0,8.0,,,next_open,16.7472,45.855,-1.8569,time10_lt2_hard6,58.1784,0.434994880451132
shared_trap,2026-02-13,TXN,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,19.0,8.0,1.0,,next_open,-14.1968,1.5318,-16.2672,fixed_t4_s2,-2.0,0.0736824948653864
shared_trap,2026-02-13,WSM,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,158.0,7.0,10.0,,next_open,-15.6327,2.7065,-18.8758,fixed_t4_s2,-2.0,0.081823915164759
shared_winner,2026-02-13,CAH,optimal,both_george_and_kumo,realistic_entry_triggered;target4_before_stop2;normal_winner,166.0,7.0,11.0,,next_open,-1.8583,5.3629,-3.667,fixed_t4_s2,4.0,0.138300675278821
shared_winner,2026-02-13,SPG,optimal,both_george_and_kumo,realistic_entry_triggered;target4_before_stop2;normal_winner,240.0,6.0,5.0,,next_open,-3.9422,4.0665,-5.7484,fixed_t4_s2,4.0,0.1878794297620424
george_addition_optimal,2026-02-17,STAG,optimal,george_only,realistic_entry_triggered;target4_before_stop2;normal_winner,,,6.0,,next_open,1.073,4.6323,-2.4601,fixed_t4_s2,4.0,0.0569016862348323
kumo_addition_optimal,2026-02-17,COHR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,86.0,7.0,,,next_open,11.8159,36.0094,-1.7443,time10_lt2_hard6,38.2657,0.4417480076483803
kumo_addition_optimal,2026-02-17,COP,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,96.0,7.0,,,next_open,11.7813,12.7729,-1.6467,sector_etf_weak3d,16.0571,0.5754490593009783
kumo_addition_optimal,2026-02-17,KEYS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,61.0,8.0,,,next_open,21.0276,33.5018,-0.6149,time10_lt2_hard6,36.9762,-0.0149456776677058
shared_trap,2026-02-17,CCL,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,106.0,7.0,1.0,,next_open,-21.9216,3.1405,-27.0211,fixed_t4_s2,-2.0,0.6076141021902616
shared_trap,2026-02-17,LUV,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,105.0,7.0,2.0,,next_open,-23.3979,2.2541,-29.0425,fixed_t4_s2,-2.0,0.6846616614997094
kumo_addition_optimal,2026-02-18,KEYS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,56.0,8.0,,,next_open,19.7353,33.5918,-0.5479,time10_lt2_hard6,39.0535,0.177856789174083
kumo_addition_optimal,2026-02-18,LITE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,84.0,7.0,,,next_open,18.8882,32.4243,-7.4802,giveback35_after8,18.9148,-0.5256813989203051
kumo_addition_optimal,2026-02-18,VRT,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,12.0,8.0,,,next_open,11.0111,14.8322,-2.6179,time10_lt2_hard6,22.101,-0.589451841101623
shared_trap,2026-02-18,BEN,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,179.0,7.0,6.0,,next_open,-14.6104,0.469,-14.8629,fixed_t4_s2,-2.0,0.1051906621028785
shared_trap,2026-02-18,SLB,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,201.0,6.0,3.0,,next_open,-12.3261,1.3331,-15.8617,fixed_t4_s2,-2.0,0.5414443185038493
shared_trap,2026-02-18,STX,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,90.0,7.0,7.0,,next_open,-2.8976,1.5065,-18.6044,fixed_t4_s2,-2.0,0.3039674958317842
shared_winner,2026-02-18,CVX,optimal,both_george_and_kumo,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,284.0,5.0,4.0,,next_open,7.1887,8.3329,-1.9051,fixed_t8_s4,8.0,-0.1244145114257971
kumo_addition_optimal,2026-02-19,COHR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,79.0,7.0,,,next_open,18.7802,29.3966,-1.0733,giveback35_after8,12.4677,0.4133969337559601
kumo_addition_optimal,2026-02-19,KEYS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,44.0,8.0,,,next_open,22.1011,33.3726,0.0,time10_lt2_hard6,40.6681,-0.3876087986355571
kumo_addition_optimal,2026-02-19,SHEL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,94.0,7.0,,,next_open,14.8942,17.1245,-0.378,swinglow3_after8,14.6169,-0.2585570382747207
shared_trap,2026-02-19,DE,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,1.0,8.0,1.0,,next_open,-14.5533,0.8355,-16.0045,fixed_t4_s2,-2.0,0.2384863768676978
shared_trap,2026-02-19,EWZ,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,73.0,7.0,4.0,,next_open,-5.4041,3.1445,-8.238,fixed_t4_s2,-2.0,0.3328493614516932
shared_winner,2026-02-19,MCD,optimal,both_george_and_kumo,realistic_entry_triggered;target4_before_stop2;normal_winner,165.0,6.0,3.0,,next_open,-5.6184,4.1825,-5.7007,fixed_t4_s2,4.0,-0.44555916048162
kumo_addition_optimal,2026-02-20,KEYS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,34.0,8.0,,,next_open,14.4454,30.7216,-1.0969,time10_lt2_hard6,38.2021,0.1430879330142363
kumo_addition_optimal,2026-02-20,SHEL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,99.0,7.0,,,next_open,12.9951,16.1439,-0.3811,swinglow3_after8,13.6574,-0.2577730921376235
kumo_addition_optimal,2026-02-20,VRT,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,19.0,8.0,,,next_open,5.474,14.089,-3.2481,fixed_t8_s4,8.0,-0.5672400854590391
shared_trap,2026-02-20,BEN,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,150.0,7.0,3.0,,next_open,-14.7781,1.1624,-15.6556,fixed_t4_s2,-2.0,0.0888246086625913
shared_trap,2026-02-20,PFG,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,245.0,6.0,6.0,,next_open,-10.7252,2.4137,-10.8511,fixed_t4_s2,-2.0,0.2327389559317455
shared_trap,2026-02-20,WDC,bad,both_george_and_kumo,realistic_entry_triggered;mae20_le_minus8;stop_before_target4_2,61.0,7.0,1.0,,next_open,3.3443,12.695,-16.0834,fixed_t4_s2,-2.0,0.2406076685636541
shared_winner,2026-02-20,EVRG,optimal,both_george_and_kumo,realistic_entry_triggered;target4_before_stop2;normal_winner,139.0,7.0,9.0,,next_open,-2.43,5.6658,-3.1118,fixed_t4_s2,4.0,-0.2398423913190096
kumo_addition_optimal,2026-02-23,CVX,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,67.0,7.0,,,next_open,10.6674,10.8347,-1.9025,fixed_t8_s4,8.0,-0.4943495513302205
kumo_addition_optimal,2026-02-23,GEV,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,11.0,8.0,,,next_open,6.1339,10.7925,-6.4926,fixed_t4_s2,4.0,-0.2831622086083176
kumo_addition_optimal,2026-02-23,ROST,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;normal_winner,34.0,8.0,,,next_open,5.4379,7.2734,-3.9733,giveback35_after8,11.623,-0.4171442660132152
shared_trap,2026-02-23,HSY,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade,98.0,7.0,2.0,,next_open,-4.7204,6.0444,-7.4614,fixed_t4_s2,4.0,0.3251875538670672
shared_winner,2026-02-23,ED,optimal,both_george_and_kumo,realistic_entry_triggered;target4_before_stop2;normal_winner,114.0,7.0,1.0,,next_open,-1.043,5.4145,-1.3196,fixed_t4_s2,4.0,-0.0053519592467995
george_addition_optimal,2026-02-24,ADEA,optimal,george_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,,,7.0,,next_open,27.6036,28.5137,-2.5784,time10_lt2_hard6,54.1456,0.0569016862348323
kumo_addition_optimal,2026-02-24,KMI,optimal,kumo_only,realistic_entry_triggered;target4_before_stop2;normal_winner,40.0,8.0,,,next_open,3.8567,4.8056,-1.408,fixed_t4_s2,4.0,0.0467446321750979
kumo_addition_optimal,2026-02-24,ROST,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;normal_winner,42.0,8.0,,,next_open,7.9428,8.4377,-2.931,time10_lt2_hard6,12.9395,-0.2560223010370812
kumo_addition_optimal,2026-02-24,WMB,optimal,kumo_only,realistic_entry_triggered;target4_before_stop2;normal_winner,37.0,8.0,,,next_open,1.4303,4.7133,-1.9207,fixed_t4_s2,4.0,-0.4418663737000582
shared_trap,2026-02-24,CAT,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,72.0,7.0,1.0,,next_open,-6.5372,0.6602,-14.1945,fixed_t4_s2,-2.0,0.0058933340869393
shared_trap,2026-02-24,PFG,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,229.0,6.0,3.0,,next_open,-7.7457,2.6345,-10.6589,fixed_t4_s2,-2.0,0.2272728914546274
video_context_optimal,2026-02-24,DUK,optimal,kumo_with_george_video_context,realistic_entry_triggered;target4_before_stop2;normal_winner,98.0,7.0,17.0,,next_open,-0.5465,5.0047,-1.4022,fixed_t4_s2,4.0,-0.5702785251940539
kumo_addition_optimal,2026-02-25,CVX,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,77.0,7.0,,,next_open,12.5588,14.702,-0.6233,giveback35_after8,11.3048,-0.1134612568565811
kumo_addition_optimal,2026-02-25,SHEL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,93.0,7.0,,,next_open,13.5442,14.8665,-0.3213,swinglow3_after8,12.4073,0.2635959194524661
kumo_addition_optimal,2026-02-25,USO,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,33.0,8.0,,,next_open,45.5022,60.1919,-0.1472,time10_lt2_hard6,72.6168,0.2482955053873992
shared_trap,2026-02-25,ON,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,273.0,5.0,3.0,,next_open,-9.5989,0.0358,-21.2178,fixed_t4_s2,-2.0,-0.5235711353283098
shared_trap,2026-02-25,WDC,bad,both_george_and_kumo,realistic_entry_triggered;mae20_le_minus8;stop_before_target4_2,69.0,7.0,1.0,,next_open,3.2763,11.6986,-16.8254,fixed_t4_s2,-2.0,0.7190150651786419
kumo_addition_optimal,2026-02-26,CVX,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,70.0,7.0,,,next_open,11.7151,12.7903,-1.1989,fixed_t8_s4,8.0,-0.4801124015787949
kumo_addition_optimal,2026-02-26,OXY,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,82.0,7.0,,,next_open,22.1228,22.3235,-1.5376,swinglow3_after8,19.1534,-0.1634911379355655
kumo_addition_optimal,2026-02-26,USO,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,68.0,7.0,,,next_open,43.0244,52.6707,-1.7317,time10_lt2_hard6,61.6951,-0.1785636711970684
shared_trap,2026-02-26,CCL,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,90.0,7.0,1.0,,next_open,-19.3716,1.8483,-25.2071,fixed_t4_s2,-2.0,0.62567024929908
shared_trap,2026-02-26,VLO,bad,both_george_and_kumo,realistic_entry_triggered;stop_before_target4_2,93.0,7.0,6.0,,next_open,21.6592,22.1397,-2.3804,sector_etf_weak3d,18.3889,0.2886430591079352
shared_winner,2026-02-26,APA,optimal,both_george_and_kumo,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,211.0,6.0,3.0,,next_open,44.6435,46.0629,-1.4187,sector_etf_weak3d,39.7432,0.4942886424217659
shared_winner,2026-02-26,XOM,optimal,both_george_and_kumo,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,162.0,6.0,2.0,,next_open,9.1454,10.9139,-2.2119,giveback35_after8,10.9381,-0.4882057780584181
george_addition_optimal,2026-02-27,RPRX,optimal,george_only,realistic_entry_triggered;target4_before_stop2;normal_winner,,,7.0,,next_open,1.6416,4.3383,-2.4853,giveback35_after8,8.2407,0.0569016862348323
shared_trap,2026-02-27,HON,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,80.0,7.0,9.0,,next_open,-8.2727,2.2579,-9.4232,sector_etf_weak3d,-1.78,-0.2291583286108308
shared_trap,2026-02-27,LMT,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,157.0,6.0,12.0,,next_open,-10.1619,0.9482,-11.7432,fixed_t4_s2,-2.0,0.0425590981637365
shared_trap,2026-02-27,LYV,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,180.0,6.0,5.0,,next_open,-8.9938,4.6499,-10.0618,partial_t4_trail8,0.139,0.2853001647131126
george_addition_optimal,2026-03-02,EPD,optimal,george_only,realistic_entry_triggered;ret20_ge_4;target4_before_stop2;normal_winner,,,2.0,,next_open,5.9772,7.7121,-1.4237,fixed_t8_s4,4.283,0.0569016862348323
kumo_addition_optimal,2026-03-02,BP,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,86.0,7.0,,,next_open,21.445,22.1094,-1.7294,time10_lt2_hard6,18.8829,0.2101903353492452
kumo_addition_optimal,2026-03-02,ROST,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;normal_winner,85.0,7.0,,,next_open,5.0516,9.439,-2.3547,time10_lt2_hard6,13.4692,-0.244787641035531
kumo_addition_optimal,2026-03-02,SHEL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,76.0,7.0,,,next_open,13.7031,13.9441,-1.2533,swinglow3_after8,10.1477,-0.0487205688681795
shared_trap,2026-03-02,BEN,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8,234.0,6.0,3.0,,next_open,-12.457,4.7765,-13.7371,fixed_t4_s2,4.0,0.3779618961607417
shared_trap,2026-03-02,CAT,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,157.0,6.0,7.0,,next_open,-8.354,2.4359,-8.9832,fixed_t4_s2,-2.0,-0.1554868581375677
shared_trap,2026-03-02,TPR,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,112.0,7.0,10.0,,next_open,-9.8618,3.8841,-10.1777,fixed_t4_s2,-2.0,-0.3585760648259184
kumo_addition_optimal,2026-03-03,APA,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,76.0,7.0,,,next_open,37.1567,47.5283,-1.5832,sector_etf_weak3d,33.6026,0.3477652021053389
kumo_addition_optimal,2026-03-03,OXY,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,49.0,7.0,,,next_open,23.9714,28.7828,-0.6205,swinglow3_after8,19.8473,-0.3213230149307994
kumo_addition_optimal,2026-03-03,USO,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,1.0,8.0,,,pullback_1pct_reclaim,41.0109,45.123,-0.133,time10_lt2_hard6,66.8588,0.5228097646601818
shared_trap,2026-03-03,DG,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,158.0,6.0,4.0,,next_open,-23.3456,0.4003,-24.7208,fixed_t4_s2,-2.0,-0.077203155362645
shared_trap,2026-03-03,WELL,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;stop_before_target4_2,152.0,6.0,5.0,,next_open,-4.7456,3.3693,-7.1786,fixed_t4_s2,-2.0,-0.2233163031848324
kumo_addition_optimal,2026-03-04,APA,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,76.0,7.0,,,next_open,30.4828,44.0833,-0.5364,swinglow3_after8,31.9028,0.804401570766575
kumo_addition_optimal,2026-03-04,CF,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,59.0,7.0,,,next_open,20.7358,33.9245,0.0,sector_etf_weak3d,18.4528,0.2240790731834424
kumo_addition_optimal,2026-03-04,USO,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,2.0,8.0,,,next_open,31.643,38.6089,-0.4288,time10_lt2_hard6,56.7118,-0.0268126955946482
shared_trap,2026-03-04,HST,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;stop_before_target4_2,176.0,6.0,1.0,,next_open,-5.0703,0.8534,-7.6305,fixed_t4_s2,-2.0,0.4820187230255685
kumo_addition_optimal,2026-03-05,BP,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,33.0,7.0,,,next_open,18.7201,21.6175,-0.8944,time10_lt2_hard6,16.9312,-0.0453057875102354
kumo_addition_optimal,2026-03-05,CIEN,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,61.0,6.0,,,next_open,51.8809,53.6583,-2.5644,time10_lt2_hard6,81.5678,1.1119016670171225
kumo_addition_optimal,2026-03-05,STX,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,81.0,6.0,,,next_open,20.5018,23.4122,-4.0162,time10_lt2_hard6,104.3193,0.4240199382325652
kumo_addition_optimal,2026-03-06,CIEN,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,68.0,6.0,,,next_open,50.0086,58.831,-0.7738,time10_lt2_hard6,87.4147,0.1617067325392637
kumo_addition_optimal,2026-03-06,LITE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,44.0,6.0,,,next_open,33.5675,44.7941,-0.7508,time10_lt2_hard6,68.6142,0.8420300380185537
kumo_addition_optimal,2026-03-06,WDC,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,59.0,6.0,,,next_open,27.1583,33.626,-0.4975,time10_lt2_hard6,84.644,0.5027479523054325
shared_trap,2026-03-06,ES,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,138.0,6.0,2.0,,next_open,-6.7919,0.6242,-10.9799,fixed_t4_s2,-2.0,-0.0939238121478236
shared_trap,2026-03-06,LMT,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,63.0,6.0,1.0,,next_open,-5.5774,0.0733,-12.0933,fixed_t4_s2,-2.0,0.1013225048384126
shared_trap,2026-03-06,MU,bad,both_george_and_kumo,realistic_entry_triggered;mae20_le_minus8,41.0,6.0,11.0,,next_open,3.6378,30.8715,-14.4164,swinglow3_after8,20.2728,0.6804752461969991
george_addition_optimal,2026-03-09,LBRT,optimal,george_only,realistic_entry_triggered;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,,,2.0,,next_open,3.7956,18.2482,-1.4599,time10_lt2_hard6,22.9197,0.0569016862348323
kumo_addition_optimal,2026-03-09,APA,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,34.0,7.0,,,next_open,33.9988,42.4205,-1.6843,swinglow3_after8,30.3805,0.3040873843047118
kumo_addition_optimal,2026-03-09,CIEN,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,85.0,6.0,,,next_open,37.8092,41.4769,0.0,time10_lt2_hard6,64.6154,0.6566917017021119
