cell_id,cell_label,deployability_class,allowed_sources,feature_count,feature,importance_mean,importance_std
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_breakout50_volume_confirmed,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_volume_above_ma50,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_volume_spike_150,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_breakout20_volume_confirmed,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_overextended_tenkan_3,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_overextended_tenkan_5,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_overextended_tenkan_10,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_rapid_run_10d_15,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_rapid_run_20d_30,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_extension_reversal_warning,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_price_above_ma200,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,bct_c1_weekly_price_above_cloud,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,bct_c3_weekly_chikou_ok,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,bct_c5_daily_price_above_cloud,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,bct_c6_daily_price_above_tenkan,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,d_price_above_kijun,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,w_price_above_cloud,0.0,0.0
raw_plus_denominator_ranks_sector_context,Raw QC-safe plus denominator ranks plus sector context,local_plus_tc2000_blocked,raw_qc_safe+denominator_ranks+sector_context,121,bct_score,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_tenkan_extension_pct,186.2,16.22837
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,day_return_pct,118.8,31.48587
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,day_return_pct_rank_in_panel,103.6,45.666618
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_return_10d_pct,91.4,10.947146
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_minus_di,83.8,6.852737
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,day_dollar_vol_pctile_in_panel,80.8,12.95222
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,day_return_pct_pctile_in_panel,73.0,33.099849
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,w_cloud_distance_pct,68.0,11.558547
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_upper_wick_pct_range,57.8,8.818163
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_return_5d_pct,54.0,14.79189
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_cloud_distance_pct,53.4,14.277255
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,daily_structure_score_pctile_in_panel,46.2,19.53868
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_tenkan_gt_kijun,43.2,11.33843
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_plus_di,38.4,6.18385
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_kijun_extension_pct,37.2,6.794115
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,gap_pct,36.2,6.273755
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,daily_cloud_distance_pct_pctile_in_panel,34.6,12.043255
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,day_dollar_vol_rank_in_panel,34.2,10.703271
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,adv20_pctile_in_panel,33.8,12.936769
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,rel_volume50_pctile_in_panel,33.0,6.228965
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,bct_score_pctile_in_panel,32.8,15.663971
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_adx,32.4,5.607138
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,daily_cloud_distance_pct_rank_in_panel,29.0,7.668116
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_lower_wick_pct_range,27.8,8.565045
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,daily_breakout_quality_score_pctile_in_panel,27.6,3.32265
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,adv20_rank_in_panel,27.0,8.740709
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_recent_resistance_rejection_count20,25.8,10.186265
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_return_20d_pct,25.6,1.356466
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_body_pct_range,25.2,6.523803
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,rel_volume50_rank_in_panel,25.2,5.635601
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,industry_median_rel_volume20,23.0,6.0663
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,gap_pct_pctile_in_panel,22.8,8.084553
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,daily_structure_score_rank_in_panel,22.8,9.368031
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,sector_median_rel_volume20,20.8,3.187475
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_tk_spread_pct,20.6,4.673329
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,rel_volume20_rank_in_panel,18.0,8.246211
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,bct_score_rank_in_panel,17.4,6.08605
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,daily_breakout_quality_score_rank_in_panel,16.6,5.607138
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,gap_pct_rank_in_panel,16.4,3.773592
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,rel_volume20,15.8,5.418487
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,w_tenkan_extension_pct,15.0,8.485281
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,industry_median_day_return_pct,14.4,5.23832
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,rel_volume20_pctile_in_panel,12.4,4.409082
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,industry_positive_return_pct,11.8,4.791659
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,bct_c7_adx_confirmed,11.8,9.019978
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,industry_bct7_pct,10.8,7.386474
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,sector_positive_return_count,10.6,3.382307
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,industry_positive_return_count,10.0,4.857983
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,sector_median_day_return_pct,10.0,4.774935
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,sector_positive_return_pct,6.6,3.261901
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,industry_bct6_pct,6.0,1.897367
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,industry_bct7_count,5.6,3.611094
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,sector_bct7_count,5.4,3.006659
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,sector_bct7_pct,5.2,2.4
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,sector_denominator_count,4.8,1.469694
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_chikou_open_space,4.6,4.758151
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,industry_denominator_count,4.6,1.624808
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,sector_bct6_count,4.2,1.16619
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,daily_structure_score,3.4,5.351635
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_adx_rising_3,3.2,3.249615
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_no_chase_risk,2.8,4.621688
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,sector_bct6_pct,2.4,1.624808
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,bct_c2_weekly_tenkan_gt_kijun,2.2,2.638181
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_price_up_volume_down,2.2,4.4
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,daily_breakout_quality_score,2.2,2.638181
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_shooting_star_like,2.0,2.097618
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,industry_bct6_count,2.0,1.095445
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_cloud_green,1.6,2.244994
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_bearish_reversal_candle,0.6,1.2
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_chikou_ok,0.4,0.489898
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,bct_c4_weekly_cloud_green,0.4,0.489898
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_price_above_tenkan,0.2,0.4
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_price_up_volume_below50,0.2,0.4
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_doji_or_spinning_top,0.2,0.4
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,w_price_above_cloud,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,bct_c6_daily_price_above_tenkan,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,w_cloud_green,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,bct_c5_daily_price_above_cloud,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,w_tenkan_gt_kijun,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,bct_c3_weekly_chikou_ok,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_extension_reversal_warning,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,bct_c1_weekly_price_above_cloud,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,bct_c8_daily_price_above_ma200,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,bct_score,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_rapid_run_20d_30,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_rapid_run_10d_15,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_overextended_tenkan_10,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_overextended_tenkan_5,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_overextended_tenkan_3,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_volume_spike_150,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_volume_above_ma50,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_breakout252_volume_confirmed,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_breakout50_volume_confirmed,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_breakout20_volume_confirmed,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_price_above_ma200,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_price_above_kijun,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,d_price_above_cloud,0.0,0.0
raw_plus_denominator_ranks_sector_breadth,Raw QC-safe plus denominator ranks plus sector breadth,local_massive_denominator_ranks,raw_qc_safe+denominator_ranks+sector_breadth,98,w_chikou_ok,0.0,0.0
full_research_reference,Full current research feature set,research_only_reference,all_research,149,d_tenkan_extension_pct,165.2,11.720068
full_research_reference,Full current research feature set,research_only_reference,all_research,149,day_return_pct,110.6,37.334167
full_research_reference,Full current research feature set,research_only_reference,all_research,149,d_return_10d_pct,94.4,9.687105
full_research_reference,Full current research feature set,research_only_reference,all_research,149,day_return_pct_rank_in_panel,93.8,40.206467
full_research_reference,Full current research feature set,research_only_reference,all_research,149,d_minus_di,72.4,8.639444
full_research_reference,Full current research feature set,research_only_reference,all_research,149,day_return_pct_pctile_in_panel,72.0,39.562609
full_research_reference,Full current research feature set,research_only_reference,all_research,149,w_cloud_distance_pct,53.6,9.931767
full_research_reference,Full current research feature set,research_only_reference,all_research,149,d_distance_to_prior_high20_pct,49.4,11.359577
full_research_reference,Full current research feature set,research_only_reference,all_research,149,d_upper_wick_pct_range,48.2,7.62627
full_research_reference,Full current research feature set,research_only_reference,all_research,149,d_distance_to_prior_high252_pct,45.2,5.635601
full_research_reference,Full current research feature set,research_only_reference,all_research,149,d_return_5d_pct,44.8,11.461239
full_research_reference,Full current research feature set,research_only_reference,all_research,149,d_tenkan_gt_kijun,44.0,8.485281
full_research_reference,Full current research feature set,research_only_reference,all_research,149,d_cloud_distance_pct,42.4,9.76934
full_research_reference,Full current research feature set,research_only_reference,all_research,149,daily_structure_score_pctile_in_panel,42.2,13.585286
full_research_reference,Full current research feature set,research_only_reference,all_research,149,day_dollar_vol_pctile_in_panel,38.4,17.533967
full_research_reference,Full current research feature set,research_only_reference,all_research,149,gap_pct,37.0,11.865918
full_research_reference,Full current research feature set,research_only_reference,all_research,149,day_dv_rank_price10,35.4,19.126944
full_research_reference,Full current research feature set,research_only_reference,all_research,149,d_adx,29.8,4.874423
full_research_reference,Full current research feature set,research_only_reference,all_research,149,daily_cloud_distance_pct_pctile_in_panel,29.0,9.715966
full_research_reference,Full current research feature set,research_only_reference,all_research,149,rel_volume50_pctile_in_panel,29.0,5.366563
full_research_reference,Full current research feature set,research_only_reference,all_research,149,day_dollar_vol_rank_in_panel,28.2,13.526271
full_research_reference,Full current research feature set,research_only_reference,all_research,149,d_plus_di,27.6,2.332381
full_research_reference,Full current research feature set,research_only_reference,all_research,149,sector_weekly_good_pct,26.6,5.122499
full_research_reference,Full current research feature set,research_only_reference,all_research,149,d_recent_resistance_rejection_count20,26.4,11.253444
full_research_reference,Full current research feature set,research_only_reference,all_research,149,d_kijun_extension_pct,26.4,3.498571
full_research_reference,Full current research feature set,research_only_reference,all_research,149,daily_cloud_distance_pct_rank_in_panel,26.2,6.645299
full_research_reference,Full current research feature set,research_only_reference,all_research,149,adv20_rank_in_panel,23.4,11.774549
full_research_reference,Full current research feature set,research_only_reference,all_research,149,range_pct,22.2,5.844656
full_research_reference,Full current research feature set,research_only_reference,all_research,149,d_body_pct_range,21.0,4.898979
full_research_reference,Full current research feature set,research_only_reference,all_research,149,daily_breakout_quality_score_pctile_in_panel,20.8,8.657944
full_research_reference,Full current research feature set,research_only_reference,all_research,149,daily_structure_score_rank_in_panel,20.8,6.794115
full_research_reference,Full current research feature set,research_only_reference,all_research,149,d_lower_wick_pct_range,20.6,5.571355
full_research_reference,Full current research feature set,research_only_reference,all_research,149,rel_volume20_rank_in_panel,20.0,7.668116
full_research_reference,Full current research feature set,research_only_reference,all_research,149,intraday_return_pct,20.0,6.26099
full_research_reference,Full current research feature set,research_only_reference,all_research,149,gap_pct_pctile_in_panel,19.8,4.166533
full_research_reference,Full current research feature set,research_only_reference,all_research,149,d_return_20d_pct,19.6,6.343501
full_research_reference,Full current research feature set,research_only_reference,all_research,149,hierarchy_stage_score,19.2,3.969887
