scan_date,symbol,opportunity_id,trade_bucket,reason_codes,source_bucket,trainable_scanner_evidence,george_signal_seen,george_video_only_context,kumo_signal_seen,kumo_top_n,both_george_and_kumo,george_scanner_positive,george_watchlist,george_video_mention,kumo_scanner,kumo_rank_by_score,kumo_score,george_rank,george_watchlist_rank,company_sector,company_industry,sector_category,sector_etf_proxy,source_tags,entry_assumption_count,triggered_entry_count,strict_triggered_entry_count,bad_triggered_entry_count,best_entry_assumption,best_entry_date,best_entry_time,best_entry_price,best_entry_ret_20d_close_pct,best_entry_mfe_20d_pct,best_entry_mae_20d_pct,best_entry_t4_s2_20d_outcome,best_entry_t8_s4_20d_outcome,best_entry_runner_candidate_20d,best_entry_normal_winner_20d,best_entry_bad_trade_20d,best_entry_outcome_20d,next_open_triggered,next_open_ret_20d_close_pct,next_open_mfe_20d_pct,next_open_mae_20d_pct,next_open_bad_trade_20d,best_deployable_exit_policy_id,best_deployable_exit_reason,best_deployable_exit_status,best_deployable_total_equity_ret_40d_pct,best_deployable_realized_ret_pct,best_deployable_exposure_sessions,best_deployable_runner_preserved_40d,oracle_best_exit_policy_id,oracle_best_total_equity_ret_40d_pct,hold_40d_total_equity_ret_40d_pct,exit_policy_entry_assumption,classification_version
2026-04-01,GEV,2026-04-01|GEV,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,both_george_and_kumo,True,True,False,True,True,True,True,False,False,True,10.0,7.0,4.0,,Industrials,Specialty Industrial Machinery,Industrials,XLI,kumo_scanner;kumo_top_n;george_scanner_ocr,4,3,2,0,next_open,2026-04-02,2026-04-02 09:30:00,869.0,24.626,36.0127,-0.351,target_before_stop,target_before_stop,True,True,False,runner_candidate,True,24.626,36.0127,-0.351,False,giveback35_after8,giveback_stop,closed,23.4082,23.4082,18.0,True,giveback35_after8,23.4082,11.389,next_open_path_labels,george_scanner_trade_universe_v1
2026-04-01,NVT,2026-04-01|NVT,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,george_only,True,True,False,False,False,False,True,False,False,False,,,6.0,,,,,,george_scanner_ocr,4,3,2,0,next_open,2026-04-02,2026-04-02 09:30:00,116.9,22.2412,24.302,-1.6168,target_before_stop,target_before_stop,True,True,False,runner_candidate,True,22.2412,24.302,-1.6168,False,time10_lt2_hard6,horizon_mtm,open_at_horizon,42.8486,0.0,40.0,True,hold_40d_mtm,42.8486,42.8486,next_open_path_labels,george_scanner_trade_universe_v1
2026-03-23,KEYS,2026-03-23|KEYS,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,both_george_and_kumo,True,True,False,True,True,True,True,False,False,True,36.0,7.0,3.0,,Technology,Scientific & Technical Instruments,Tech,XLK,kumo_scanner;kumo_top_n;george_scanner_ocr,4,3,2,0,next_open,2026-03-24,2026-03-24 09:30:00,286.55,18.4087,19.4975,-7.0075,target_before_stop,stop_before_target,True,True,False,runner_candidate,True,18.4087,19.4975,-7.0075,False,fixed_t4_s2,target,closed,4.0,4.0,1.0,False,hold_40d_mtm,19.5324,19.5324,next_open_path_labels,george_scanner_trade_universe_v1
2026-04-08,MOD,2026-04-08|MOD,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,george_only,True,True,False,False,False,False,True,False,False,False,,,5.0,,,,,,george_scanner_ocr,4,3,2,0,next_open,2026-04-09,2026-04-09 09:30:00,234.08,17.148,19.6172,-2.8623,target_before_stop,target_before_stop,True,True,False,runner_candidate,True,17.148,19.6172,-2.8623,False,time10_lt2_hard6,horizon_mtm,open_at_horizon,28.6782,0.0,40.0,True,hold_40d_mtm,28.6782,28.6782,next_open_path_labels,george_scanner_trade_universe_v1
2026-03-31,KGS,2026-03-31|KGS,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,george_only,True,True,False,False,False,False,True,False,False,False,,,7.0,,,,,,george_scanner_ocr,4,3,2,0,next_open,2026-04-01,2026-04-01 09:30:00,57.19,16.8036,18.3773,-1.1888,target_before_stop,target_before_stop,True,True,False,runner_candidate,True,16.8036,18.3773,-1.1888,False,time10_lt2_hard6,horizon_mtm,open_at_horizon,20.3882,0.0,40.0,True,hold_40d_mtm,20.3882,20.3882,next_open_path_labels,george_scanner_trade_universe_v1
2026-04-01,BTSG,2026-04-01|BTSG,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,george_only,True,True,False,False,False,False,True,False,False,False,,,8.0,,,,,,george_scanner_ocr,4,3,2,0,next_open,2026-04-02,2026-04-02 09:30:00,41.1,16.7153,19.1484,-1.6788,target_before_stop,target_before_stop,True,True,False,runner_candidate,True,16.7153,19.1484,-1.6788,False,time10_lt2_hard6,horizon_mtm,open_at_horizon,50.073,0.0,40.0,True,hold_40d_mtm,50.073,50.073,next_open_path_labels,george_scanner_trade_universe_v1
2026-04-07,FANG,2026-04-07|FANG,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,both_george_and_kumo,True,True,False,True,False,True,True,False,False,True,214.0,5.0,9.0,,Energy,Oil & Gas E&P,Energy,XLE,kumo_scanner;george_scanner_ocr,4,2,1,0,next_open,2026-04-08,2026-04-08 09:30:00,177.172,16.3784,21.351,-3.7376,target_before_stop,target_before_stop,True,True,False,runner_candidate,True,16.3784,21.351,-3.7376,False,time10_lt2_hard6,horizon_mtm,open_at_horizon,18.0322,0.0,40.0,True,hold_40d_mtm,18.0322,18.0322,next_open_path_labels,george_scanner_trade_universe_v1
2026-03-13,TIGO,2026-03-13|TIGO,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,george_only,True,True,False,False,False,False,True,False,False,False,,,6.0,,,,,,george_scanner_ocr,4,3,2,0,next_open,2026-03-16,2026-03-16 09:30:00,72.16,15.1746,17.0177,-1.6074,target_before_stop,target_before_stop,True,True,False,runner_candidate,True,15.1746,17.0177,-1.6074,False,giveback35_after8,giveback_stop,closed,11.0615,11.0615,21.0,True,giveback35_after8,11.0615,8.786,next_open_path_labels,george_scanner_trade_universe_v1
2026-03-31,MTZ,2026-03-31|MTZ,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,george_only,True,True,False,False,False,False,True,False,False,False,,,9.0,,,,,,george_scanner_ocr,4,3,2,0,next_open,2026-04-01,2026-04-01 09:30:00,326.6,13.4568,18.9727,-1.2799,target_before_stop,target_before_stop,True,True,False,runner_candidate,True,13.4568,18.9727,-1.2799,False,giveback35_after8,giveback_stop,closed,22.8535,22.8535,33.0,True,giveback35_after8,22.8535,17.3699,next_open_path_labels,george_scanner_trade_universe_v1
2026-03-31,TSEM,2026-03-31|TSEM,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,george_only,True,True,False,False,False,False,True,False,False,False,,,2.0,,,,,,george_scanner_ocr,4,3,2,0,prior_session_high_breakout,2026-04-01,2026-04-01 09:30:00,177.03,13.2145,29.2041,-0.5818,target_before_stop,target_before_stop,True,True,False,runner_candidate,True,13.2145,29.2041,-0.7626,False,time10_lt2_hard6,horizon_mtm,open_at_horizon,55.4708,0.0,40.0,True,hold_40d_mtm,55.4708,55.4708,next_open_path_labels,george_scanner_trade_universe_v1
2026-04-07,CF,2026-04-07|CF,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,both_george_and_kumo,True,True,False,True,True,True,True,False,False,True,39.0,7.0,2.0,,Basic Materials,Agricultural Inputs,Materials,XLB,kumo_scanner;kumo_top_n;george_scanner_ocr,4,3,2,0,next_open,2026-04-08,2026-04-08 09:30:00,114.115,12.2026,13.0439,-3.8601,ambiguous_same_day,target_before_stop,True,True,False,runner_candidate,True,12.2026,13.0439,-3.8601,False,sector_etf_weak3d,sector_etf_3d_weakness,closed,9.7489,9.7489,28.0,True,sector_etf_weak3d,9.7489,2.1776,next_open_path_labels,george_scanner_trade_universe_v1
2026-03-11,DAR,2026-03-11|DAR,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,george_only,True,True,False,False,False,False,True,False,False,False,,,5.0,,,,,,george_scanner_ocr,4,3,2,0,next_open,2026-03-12,2026-03-12 09:30:00,55.07,11.3855,17.85,-1.6524,target_before_stop,target_before_stop,True,True,False,runner_candidate,True,11.3855,17.85,-1.6524,False,swinglow3_after8,swing_low_break,closed,13.4556,13.4556,19.0,True,swinglow3_after8,13.4556,13.0743,next_open_path_labels,george_scanner_trade_universe_v1
2026-03-31,FTI,2026-03-31|FTI,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,george_only,True,True,False,False,False,False,True,False,False,False,,,5.0,,,,,,george_scanner_ocr,4,2,1,0,next_open,2026-04-01,2026-04-01 09:30:00,69.29,10.7952,11.2715,-1.0391,target_before_stop,target_before_stop,True,True,False,runner_candidate,True,10.7952,11.2715,-1.0391,False,fixed_t8_s4,target,closed,8.0,8.0,8.0,True,fixed_t8_s4,8.0,-2.2947,next_open_path_labels,george_scanner_trade_universe_v1
2026-02-13,NTR,2026-02-13|NTR,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,george_only,True,True,False,False,False,False,True,False,False,False,,,6.0,,,,,,george_scanner_ocr,4,1,0,0,next_open,2026-02-17,2026-02-17 09:30:00,70.27,10.2889,21.4742,-1.7646,target_before_stop,target_before_stop,True,True,False,runner_candidate,True,10.2889,21.4742,-1.7646,False,fixed_t8_s4,target,closed,8.0,8.0,10.0,False,fixed_t8_s4,8.0,4.8171,next_open_path_labels,george_scanner_trade_universe_v1
2026-02-26,XOM,2026-02-26|XOM,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,both_george_and_kumo,True,True,False,True,False,True,True,False,False,True,162.0,6.0,2.0,,,,,,kumo_scanner;george_scanner_ocr,4,3,2,0,next_open,2026-02-27,2026-02-27 09:30:00,151.0,9.1454,10.9139,-2.2119,target_before_stop,target_before_stop,False,True,False,normal_winner,True,9.1454,10.9139,-2.2119,False,giveback35_after8,giveback_stop,closed,10.9381,10.9381,23.0,False,giveback35_after8,10.9381,-1.3841,next_open_path_labels,george_scanner_trade_universe_v1
2026-03-31,TIGO,2026-03-31|TIGO,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,george_only,True,True,False,False,False,False,True,False,False,False,,,1.0,,,,,,george_scanner_ocr,4,4,3,0,next_open,2026-04-01,2026-04-01 09:30:00,75.6,8.7566,12.5,-1.1647,target_before_stop,target_before_stop,False,True,False,normal_winner,True,8.7566,12.5,-1.1647,False,fixed_t8_s4,target,closed,8.0,8.0,4.0,False,hold_40d_mtm,10.8201,10.8201,next_open_path_labels,george_scanner_trade_universe_v1
2026-03-12,FANG,2026-03-12|FANG,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,both_george_and_kumo,True,True,False,True,False,True,True,False,False,True,166.0,5.0,7.0,,Energy,Oil & Gas E&P,Energy,XLE,kumo_scanner;george_scanner_ocr,4,3,2,0,next_open,2026-03-13,2026-03-13 09:30:00,174.9,7.6043,17.1584,-0.3659,target_before_stop,target_before_stop,True,True,False,runner_candidate,True,7.6043,17.1584,-0.3659,False,sector_etf_weak3d,sector_etf_3d_weakness,closed,8.988,8.988,14.0,False,sector_etf_weak3d,8.988,7.7187,next_open_path_labels,george_scanner_trade_universe_v1
2026-02-18,CVX,2026-02-18|CVX,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,both_george_and_kumo,True,True,False,True,False,True,True,False,False,True,284.0,5.0,4.0,,,,,,kumo_scanner;george_scanner_ocr,4,3,2,0,next_open,2026-02-19,2026-02-19 09:30:00,185.29,7.1887,8.3329,-1.9051,target_before_stop,target_before_stop,False,True,False,normal_winner,True,7.1887,8.3329,-1.9051,False,fixed_t8_s4,target,closed,8.0,8.0,19.0,False,fixed_t8_s4,8.0,1.5435,next_open_path_labels,george_scanner_trade_universe_v1
2026-02-10,FE,2026-02-10|FE,optimal,realistic_entry_triggered;ret20_ge_4;target4_before_stop2;normal_winner,both_george_and_kumo,True,True,False,True,False,True,True,False,False,True,333.0,7.0,1.0,,Utilities,Utilities - Regulated Electric,Utilities,XLU,kumo_scanner;george_scanner_ocr,4,3,2,0,next_open,2026-02-11,2026-02-11 09:30:00,47.66,6.2736,7.8263,-0.3567,target_before_stop,neither,False,True,False,normal_winner,True,6.2736,7.8263,-0.3567,False,time10_lt2_hard6,horizon_mtm,open_at_horizon,8.9173,0.0,40.0,False,hold_40d_mtm,8.9173,8.9173,next_open_path_labels,george_scanner_trade_universe_v1
2026-04-08,RPRX,2026-04-08|RPRX,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,george_only,True,True,False,False,False,False,True,False,False,False,,,4.0,,,,,,george_scanner_ocr,4,3,2,0,next_open,2026-04-09,2026-04-09 09:30:00,47.76,6.1977,8.1449,-0.6805,target_before_stop,target_before_stop,False,True,False,normal_winner,True,6.1977,8.1449,-0.6805,False,time10_lt2_hard6,horizon_mtm,open_at_horizon,15.201,0.0,40.0,True,hold_40d_mtm,15.201,15.201,next_open_path_labels,george_scanner_trade_universe_v1
2026-03-02,EPD,2026-03-02|EPD,optimal,realistic_entry_triggered;ret20_ge_4;target4_before_stop2;normal_winner,george_only,True,True,False,False,False,False,True,False,False,False,,,2.0,,,,,,george_scanner_ocr,4,2,1,0,next_open,2026-03-03,2026-03-03 09:30:00,36.89,5.9772,7.7121,-1.4237,target_before_stop,neither,False,True,False,normal_winner,True,5.9772,7.7121,-1.4237,False,fixed_t8_s4,horizon_mtm,open_at_horizon,4.283,0.0,40.0,False,hold_40d_mtm,4.283,4.283,next_open_path_labels,george_scanner_trade_universe_v1
2026-03-12,VIST,2026-03-12|VIST,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,george_only,True,True,False,False,False,False,True,False,False,False,,,9.0,,,,,,george_scanner_ocr,4,3,2,0,next_open,2026-03-13,2026-03-13 09:30:00,62.32,5.889,27.086,-0.9947,target_before_stop,target_before_stop,True,True,False,runner_candidate,True,5.889,27.086,-0.9947,False,giveback35_after8,giveback_stop,closed,12.6686,12.6686,7.0,False,giveback35_after8,12.6686,5.1027,next_open_path_labels,george_scanner_trade_universe_v1
2026-04-01,BWXT,2026-04-01|BWXT,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,george_only,True,True,False,False,False,False,True,False,False,False,,,9.0,,,,,,george_scanner_ocr,4,3,2,0,next_open,2026-04-02,2026-04-02 09:30:00,207.0,4.5362,16.8213,-0.9329,target_before_stop,target_before_stop,True,True,False,runner_candidate,True,4.5362,16.8213,-0.9329,False,swinglow3_after8,swing_low_break,closed,11.3188,11.3188,12.0,True,swinglow3_after8,11.3188,-5.372,next_open_path_labels,george_scanner_trade_universe_v1
2026-02-09,NI,2026-02-09|NI,optimal,realistic_entry_triggered;ret20_ge_4;target4_before_stop2;normal_winner,both_george_and_kumo,True,True,False,True,False,True,True,False,False,True,359.0,7.0,8.0,,Utilities,Utilities - Regulated Gas,Utilities,XLU,kumo_scanner;george_scanner_ocr,4,2,1,0,next_open,2026-02-10,2026-02-10 09:30:00,44.6,4.417,6.8834,-0.7063,target_before_stop,neither,False,True,False,normal_winner,True,4.417,6.8834,-0.7063,False,fixed_t8_s4,horizon_mtm,open_at_horizon,7.8475,0.0,40.0,False,hold_40d_mtm,7.8475,7.8475,next_open_path_labels,george_scanner_trade_universe_v1
2026-02-09,IAG,2026-02-09|IAG,optimal,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,both_george_and_kumo,True,True,False,True,False,True,True,False,False,True,374.0,7.0,4.0,,,,,,kumo_scanner;george_scanner_ocr,4,3,2,0,next_open,2026-02-10,2026-02-10 09:30:00,21.12,4.232,17.7557,-6.392,target_before_stop,stop_before_target,True,True,False,runner_candidate,True,4.232,17.7557,-6.392,False,fixed_t4_s2,target,closed,4.0,4.0,2.0,False,fixed_t4_s2,4.0,-5.9659,next_open_path_labels,george_scanner_trade_universe_v1
2026-03-10,ADM,2026-03-10|ADM,optimal,realistic_entry_triggered;ret20_ge_4;target4_before_stop2;normal_winner,both_george_and_kumo,True,True,False,True,True,True,True,False,False,True,37.0,7.0,6.0,,Consumer Defensive,Farm Products,Consumer Staples,XLP,kumo_scanner;kumo_top_n;george_scanner_ocr,4,3,2,0,next_open,2026-03-11,2026-03-11 09:30:00,68.93,4.0476,7.6309,-5.5999,target_before_stop,stop_before_target,False,True,False,normal_winner,True,4.0476,7.6309,-5.5999,False,swinglow3_after8,horizon_mtm,open_at_horizon,13.1873,0.0,40.0,False,hold_40d_mtm,13.1873,13.1873,next_open_path_labels,george_scanner_trade_universe_v1
2026-03-09,LBRT,2026-03-09|LBRT,optimal,realistic_entry_triggered;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,george_only,True,True,False,False,False,False,True,False,False,False,,,2.0,,,,,,george_scanner_ocr,4,3,2,0,next_open,2026-03-10,2026-03-10 09:30:00,27.4,3.7956,18.2482,-1.4599,target_before_stop,target_before_stop,True,True,False,runner_candidate,True,3.7956,18.2482,-1.4599,False,time10_lt2_hard6,horizon_mtm,open_at_horizon,22.9197,0.0,40.0,True,hold_40d_mtm,22.9197,22.9197,next_open_path_labels,george_scanner_trade_universe_v1
2026-03-13,FANG,2026-03-13|FANG,optimal,realistic_entry_triggered;mfe20_ge_8;target4_before_stop2;normal_winner,both_george_and_kumo,True,True,False,True,True,True,True,False,False,True,26.0,7.0,8.0,,Energy,Oil & Gas E&P,Energy,XLE,kumo_scanner;kumo_top_n;george_scanner_ocr,4,3,2,0,next_open,2026-03-16,2026-03-16 09:30:00,182.6,3.4721,12.218,-4.0871,target_before_stop,target_before_stop,False,True,False,normal_winner,True,3.4721,12.218,-4.0871,False,swinglow3_after8,swing_low_break,closed,8.2202,8.2202,12.0,False,swinglow3_after8,8.2202,7.4206,next_open_path_labels,george_scanner_trade_universe_v1
2026-03-24,BG,2026-03-24|BG,optimal,realistic_entry_triggered;target4_before_stop2;normal_winner,both_george_and_kumo,True,True,False,True,False,True,True,False,False,True,130.0,6.0,9.0,,Consumer Defensive,Farm Products,Consumer Staples,XLP,kumo_scanner;george_scanner_ocr,4,3,2,0,next_open,2026-03-25,2026-03-25 09:30:00,122.785,2.4311,7.448,-4.1088,target_before_stop,stop_before_target,False,True,False,normal_winner,True,2.4311,7.448,-4.1088,False,giveback35_after8,giveback_stop,closed,5.8999,5.8999,30.0,False,giveback35_after8,5.8999,-2.3089,next_open_path_labels,george_scanner_trade_universe_v1
