scan_date,symbol,opportunity_id,trade_bucket,reason_codes,source_bucket,trainable_scanner_evidence,george_signal_seen,george_video_only_context,kumo_signal_seen,kumo_top_n,both_george_and_kumo,george_scanner_positive,george_watchlist,george_video_mention,kumo_scanner,kumo_rank_by_score,kumo_score,george_rank,george_watchlist_rank,company_sector,company_industry,sector_category,sector_etf_proxy,source_tags,entry_assumption_count,triggered_entry_count,strict_triggered_entry_count,bad_triggered_entry_count,best_entry_assumption,best_entry_date,best_entry_time,best_entry_price,best_entry_ret_20d_close_pct,best_entry_mfe_20d_pct,best_entry_mae_20d_pct,best_entry_t4_s2_20d_outcome,best_entry_t8_s4_20d_outcome,best_entry_runner_candidate_20d,best_entry_normal_winner_20d,best_entry_bad_trade_20d,best_entry_outcome_20d,next_open_triggered,next_open_ret_20d_close_pct,next_open_mfe_20d_pct,next_open_mae_20d_pct,next_open_bad_trade_20d,best_deployable_exit_policy_id,best_deployable_exit_reason,best_deployable_exit_status,best_deployable_total_equity_ret_40d_pct,best_deployable_realized_ret_pct,best_deployable_exposure_sessions,best_deployable_runner_preserved_40d,oracle_best_exit_policy_id,oracle_best_total_equity_ret_40d_pct,hold_40d_total_equity_ret_40d_pct,exit_policy_entry_assumption,classification_version
2026-04-22,BKR,2026-04-22|BKR,watch,no_realistic_entry_triggered,both_george_and_kumo,True,True,False,True,False,True,True,False,False,True,102.0,7.0,1.0,,Energy,Oil & Gas Equipment & Services,Energy,XLE,kumo_scanner;george_scanner_ocr,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,6.0327,11.7796,-0.8414,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-04-23,VRT,2026-04-23|VRT,watch,no_realistic_entry_triggered,both_george_and_kumo,True,True,False,True,True,True,True,False,True,True,11.0,8.0,1.0,,Industrials,Electrical Equipment & Parts,Power/Infra,XLI,kumo_scanner;kumo_top_n;george_scanner_ocr;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,-1.4024,15.8338,-10.4024,True,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-04-30,TSEM,2026-04-30|TSEM,watch,no_realistic_entry_triggered,george_only,True,True,False,False,False,False,True,False,False,False,,,1.0,,,,,,george_scanner_ocr,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,18.5297,40.6492,-6.706,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-01,NBIS,2026-05-01|NBIS,watch,no_realistic_entry_triggered,george_only,True,True,False,False,False,False,True,False,False,False,,,1.0,,,,,,george_scanner_ocr,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,65.8239,71.3363,-0.4271,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,AAPL,2026-05-02|AAPL,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,14.0,22.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,9.5841,12.6388,-1.7146,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,AIA,2026-05-02|AIA,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,37.0,1.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,16.8141,17.6078,-0.9477,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,AMD,2026-05-02|AMD,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,35.0,21.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,41.305,46.3184,-5.9976,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,AMKR,2026-05-02|AMKR,watch,no_realistic_entry_triggered,george_only,True,True,False,False,False,False,False,True,False,False,,,,19.0,,,,,george_watchlist,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,0.324,8.8736,-13.8918,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,ANET,2026-05-02|ANET,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,29.0,13.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,-2.2908,1.9467,-23.0817,True,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,ARM,2026-05-02|ARM,watch,no_realistic_entry_triggered,george_only,True,True,False,False,False,False,False,True,False,False,,,,11.0,,,,,george_watchlist,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,93.1718,98.4423,-6.6588,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,AROC,2026-05-02|AROC,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,23.0,5.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,-15.4162,4.0596,-16.2513,True,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,ARTY,2026-05-02|ARTY,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,40.0,2.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,22.8661,23.9843,-2.4409,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,BAI,2026-05-02|BAI,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,41.0,3.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,15.9199,16.8751,-1.4555,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,BE,2026-05-02|BE,watch,no_realistic_entry_triggered,george_only,True,True,False,False,False,False,False,True,False,False,,,,17.0,,,,,george_watchlist,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,-7.8689,8.5143,-18.7395,True,,,,,,,,,,,,george_scanner_trade_universe_v1
