variant_id,family,symbol,entry_time,entry_date,entry_price,quantity,status,exit_time,exit_date,exit_price,pnl,total_fees,mae,mfe,duration_days,decision_score,decision_rank,decision_gap,decision_vol,decision_tdist,decision_cond,entry_in_baseline
combo_target_06_top3,mfe_target,NTES,2025-05-27T19:51:00Z,2025-05-27,124.217078,38.000000,closed,2025-06-12T13:31:00Z,2025-06-12,132.064,298.170,2.000,-153.030,352.750,15.736,7.000,861.000,0.037,9.971,0.000,11101111,False
combo_target_06_top3,mfe_target,NEM,2025-06-02T13:31:00Z,2025-06-02,54.797385,88.000000,closed,2025-06-17T13:31:00Z,2025-06-17,58.351,312.690,2.000,-227.250,343.870,15.000,7.000,191.000,0.039,4.998,0.000,11111101,False
combo_target_06_top3,mfe_target,URBN,2025-06-02T19:51:00Z,2025-06-02,72.866415,66.000000,closed,2025-07-24T13:31:00Z,2025-07-24,76.922,267.640,2.000,-487.830,349.380,51.736,7.000,639.000,0.043,8.654,0.000,11101111,False
combo_target_06_top3,mfe_target,PAAS,2025-06-05T13:31:00Z,2025-06-05,28.524255,170.000000,closed,2025-07-14T13:31:00Z,2025-07-14,30.570,347.710,2.000,-163.070,382.630,39.000,8.000,711.000,0.071,13.256,0.000,11111111,False
combo_target_06_top3,mfe_target,AU,2025-06-05T13:31:00Z,2025-06-05,48.003990,101.000000,closed,2025-06-13T19:06:00Z,2025-06-13,50.855,287.910,2.000,-305.420,290.480,8.233,8.000,834.000,0.041,7.723,0.000,11111111,False
combo_target_06_top3,mfe_target,MP,2025-06-09T13:31:00Z,2025-06-09,27.123555,179.000000,closed,2025-06-10T13:31:00Z,2025-06-10,28.466,240.310,2.000,-2.430,323.350,1.000,8.000,650.000,0.055,10.339,0.000,11111111,False
combo_target_06_top3,mfe_target,QBTS,2025-06-10T13:36:00Z,2025-06-10,18.683937,261.000000,closed,2025-07-24T13:31:00Z,2025-07-24,19.630,246.990,2.610,-1328.210,476.600,43.997,7.000,46.000,0.042,6.078,0.000,11111101,False
combo_target_06_top3,mfe_target,ACHR,2025-06-11T13:31:00Z,2025-06-11,11.860928,409.000000,closed,2025-07-18T13:31:00Z,2025-07-18,13.063,491.830,4.090,-940.420,623.350,37.000,7.000,241.000,0.042,9.307,0.000,10111111,False
combo_target_06_top3,mfe_target,URA,2025-06-11T19:51:00Z,2025-06-11,35.872928,135.000000,closed,2025-06-17T13:31:00Z,2025-06-17,38.101,300.800,2.000,-58.450,450.500,5.736,7.000,770.000,0.053,6.972,0.000,10111111,False
combo_target_06_top3,mfe_target,NOC,2025-06-13T19:51:00Z,2025-06-13,517.528635,9.000000,closed,2025-06-24T13:31:00Z,2025-06-24,487.696,-268.490,2.000,-268.490,0.000,10.736,7.000,322.000,0.041,7.611,0.000,11111101,True
combo_target_06_top3,mfe_target,SMR,2025-06-16T16:41:00Z,2025-06-16,42.506242,114.000000,closed,2025-06-17T13:31:00Z,2025-06-17,43.978,167.830,2.000,-61.130,167.830,0.868,8.000,175.000,0.095,5.825,0.000,11111111,False
combo_target_06_top3,mfe_target,SMR,2025-06-18T13:36:00Z,2025-06-18,40.460020,120.000000,closed,2025-06-25T13:31:00Z,2025-06-25,41.914,174.490,2.000,-614.400,343.200,6.997,8.000,166.000,0.031,2.981,0.000,11111111,False
combo_target_06_top3,mfe_target,CCJ,2025-06-24T19:51:00Z,2025-06-24,72.286125,67.000000,closed,2025-07-16T15:31:00Z,2025-07-16,74.803,168.600,2.000,-189.350,278.310,21.819,8.000,232.000,0.036,7.343,0.000,11111111,False
combo_target_06_top3,mfe_target,ARM,2025-06-24T19:51:00Z,2025-06-24,156.968445,31.000000,closed,2025-07-01T13:31:00Z,2025-07-01,159.919,91.480,2.000,-18.550,286.490,6.736,7.000,180.000,0.051,9.196,0.000,10111111,True
combo_target_06_top3,mfe_target,FN,2025-06-25T19:51:00Z,2025-06-25,286.513185,16.000000,closed,2025-07-18T13:31:00Z,2025-07-18,309.185,362.760,2.000,-86.130,377.630,22.736,8.000,865.000,0.037,9.778,0.000,11111111,False
combo_target_06_top3,mfe_target,OSCR,2025-06-26T13:31:00Z,2025-06-26,20.040015,242.000000,closed,2025-06-27T13:31:00Z,2025-06-27,20.520,116.110,2.420,-14.520,289.650,1.000,7.000,316.000,0.045,8.107,0.000,10111111,False
combo_target_06_top3,mfe_target,SHAK,2025-06-26T19:51:00Z,2025-06-26,139.009470,35.000000,closed,2025-09-09T13:31:00Z,2025-09-09,96.071,-1502.830,2.000,-1502.830,178.340,74.736,8.000,710.000,0.038,7.954,0.000,11111111,True
combo_target_06_top3,mfe_target,NU,2025-06-30T19:51:00Z,2025-06-30,13.761878,357.000000,closed,2025-08-27T18:46:00Z,2025-08-27,14.598,298.390,3.570,-662.910,300.990,57.955,8.000,116.000,0.039,7.598,0.000,11111111,False
combo_target_06_top3,mfe_target,HAS,2025-07-01T19:51:00Z,2025-07-01,77.348655,63.000000,closed,2025-08-20T13:31:00Z,2025-08-20,79.380,127.990,2.000,-219.790,287.050,49.736,8.000,875.000,0.047,8.658,0.000,11111111,False
combo_target_06_top3,mfe_target,JOBY,2025-07-02T19:51:00Z,2025-07-02,10.185090,481.000000,closed,2025-07-08T13:31:00Z,2025-07-08,11.184,480.670,4.810,-25.920,483.360,5.736,8.000,,0.039,6.407,0.000,11111111,False
combo_target_06_top3,mfe_target,TECL,2025-07-02T19:51:00Z,2025-07-02,93.906030,52.000000,closed,2025-07-18T13:31:00Z,2025-07-18,102.419,442.660,2.000,-41.390,443.770,15.736,7.000,849.000,0.032,9.489,0.000,11011111,False
combo_target_06_top3,mfe_target,U,2025-07-08T19:51:00Z,2025-07-08,29.659823,166.000000,closed,2025-07-16T13:31:00Z,2025-07-16,32.729,509.420,2.000,-169.290,512.140,7.736,7.000,437.000,0.065,7.974,0.000,11101111,False
combo_target_06_top3,mfe_target,BA,2025-07-09T13:31:00Z,2025-07-09,225.617752,21.000000,closed,2025-07-30T13:31:00Z,2025-07-30,227.726,44.270,2.000,-40.270,224.750,21.000,7.000,49.000,0.032,13.817,0.000,11101111,False
combo_target_06_top3,mfe_target,KTOS,2025-07-09T19:51:00Z,2025-07-09,46.034506,107.000000,closed,2025-07-14T13:31:00Z,2025-07-14,50.879,518.410,2.000,-102.130,695.020,4.736,7.000,593.000,0.038,6.251,0.000,11111101,False
combo_target_06_top3,mfe_target,LEU,2025-07-10T13:31:00Z,2025-07-10,189.134520,26.000000,closed,2025-07-11T14:06:00Z,2025-07-11,201.714,327.070,2.000,-249.850,329.690,1.024,7.000,492.000,0.052,13.941,0.000,11111101,True
combo_target_06_top3,mfe_target,FBTC,2025-07-11T13:31:00Z,2025-07-11,102.536243,48.000000,closed,2025-10-06T13:31:00Z,2025-10-06,108.756,298.530,2.000,-395.120,301.150,87.000,7.000,482.000,0.035,11.739,0.000,11111101,False
combo_target_06_top3,mfe_target,GBTC,2025-07-11T13:31:00Z,2025-07-11,92.466210,53.000000,closed,2025-10-07T13:31:00Z,2025-10-07,97.911,288.580,2.000,-400.480,344.170,88.000,7.000,668.000,0.035,16.429,0.000,11111101,False
combo_target_06_top3,mfe_target,LEU,2025-07-14T19:51:00Z,2025-07-14,216.017955,23.000000,closed,2025-07-16T19:46:00Z,2025-07-16,229.235,304.000,2.000,-154.510,306.640,1.997,8.000,485.000,0.043,7.926,0.000,11111111,True
combo_target_06_top3,mfe_target,COHR,2025-07-15T13:31:00Z,2025-07-15,99.889920,50.000000,closed,2025-07-29T13:31:00Z,2025-07-29,108.716,441.280,2.000,-290.250,444.000,14.000,8.000,506.000,0.056,10.436,0.000,11111111,False
combo_target_06_top3,mfe_target,CONL,2025-07-16T13:31:00Z,2025-07-16,58.779575,86.000000,closed,2025-07-17T14:11:00Z,2025-07-17,63.288,387.750,2.000,-120.610,390.480,1.028,7.000,264.000,0.058,14.951,0.000,11101111,False
combo_target_06_top3,mfe_target,BN,2025-07-16T19:51:00Z,2025-07-16,65.702835,77.000000,closed,2025-09-12T14:16:00Z,2025-09-12,68.001,176.960,2.000,-171.160,300.850,57.767,8.000,899.000,0.037,8.958,0.000,11111111,False
combo_target_06_top3,mfe_target,NVT,2025-07-17T13:31:00Z,2025-07-17,76.878420,66.000000,closed,2025-08-01T13:31:00Z,2025-08-01,87.421,695.830,2.000,-243.440,698.710,15.000,7.000,852.000,0.032,5.869,0.000,11111101,False
combo_target_06_top3,mfe_target,CAR,2025-07-17T13:36:00Z,2025-07-17,198.088995,25.000000,closed,2025-07-29T13:31:00Z,2025-07-29,212.665,364.400,2.000,-224.470,364.400,11.997,7.000,533.000,0.033,4.616,0.000,11101111,False
combo_target_06_top3,mfe_target,AVAV,2025-07-17T19:51:00Z,2025-07-17,279.969915,18.000000,closed,2025-09-23T14:21:00Z,2025-09-23,297.452,314.680,2.000,-1054.620,317.360,67.771,8.000,191.000,0.041,10.380,0.000,11111111,False
combo_target_06_top3,mfe_target,APLD,2025-07-18T13:31:00Z,2025-07-18,11.336666,458.000000,closed,2025-07-18T14:26:00Z,2025-07-18,11.759,193.480,4.580,-2.590,294.690,0.038,7.000,349.000,0.039,13.732,0.000,11111101,False
combo_target_06_top3,mfe_target,APLD,2025-07-18T14:27:00Z,2025-07-18,11.770883,439.000000,closed,2025-07-31T13:31:00Z,2025-07-31,13.213,633.260,4.390,-858.540,636.160,12.961,7.000,349.000,0.078,0.000,0.000,11111101,False
combo_target_06_top3,mfe_target,IREN,2025-07-21T13:31:00Z,2025-07-21,18.839415,275.000000,closed,2025-07-21T14:01:00Z,2025-07-21,20.225,381.000,2.750,-2.590,383.790,0.021,7.000,239.000,0.050,12.282,0.000,11111101,False
combo_target_06_top3,mfe_target,IREN,2025-07-21T15:56:00Z,2025-07-21,19.724857,264.000000,closed,2025-08-18T16:06:00Z,2025-08-18,20.915,314.080,2.640,-1288.280,316.840,28.007,7.000,239.000,0.100,4.445,0.000,11111101,False
combo_target_06_top3,mfe_target,CCI,2025-07-22T19:51:00Z,2025-07-22,110.295120,46.000000,closed,2025-08-14T13:51:00Z,2025-08-14,100.080,-469.900,2.000,-469.900,240.800,22.750,7.000,555.000,0.036,7.064,0.000,11101111,False
combo_target_06_top3,mfe_target,LHX,2025-07-24T13:36:00Z,2025-07-24,278.226644,18.000000,closed,2025-09-30T13:31:00Z,2025-09-30,297.411,345.310,2.000,-219.540,363.480,67.997,7.000,439.000,0.032,3.214,0.000,11101111,False
combo_target_06_top3,mfe_target,QBTS,2025-07-29T13:31:00Z,2025-07-29,18.979485,273.000000,closed,2025-09-18T13:31:00Z,2025-09-18,22.859,1058.990,2.730,-1287.050,1065.800,51.000,7.000,131.000,0.033,8.889,0.000,11111101,False
combo_target_06_top3,mfe_target,UPST,2025-07-29T13:31:00Z,2025-07-29,85.922940,60.000000,closed,2025-10-17T13:41:00Z,2025-10-17,46.437,-2369.180,2.000,-2369.180,32.750,80.007,7.000,293.000,0.044,9.804,0.000,11111101,False
combo_target_06_top3,mfe_target,FN,2025-07-29T13:31:00Z,2025-07-29,327.063450,15.000000,closed,2025-08-13T13:31:00Z,2025-08-13,352.722,384.890,2.000,-294.500,419.720,15.000,7.000,875.000,0.032,20.000,0.000,11111101,False
combo_target_06_top3,mfe_target,TECL,2025-07-29T13:31:00Z,2025-07-29,108.454000,47.000000,closed,2025-09-19T13:31:00Z,2025-09-19,117.871,442.610,2.000,-667.590,442.610,52.000,7.000,895.000,0.033,7.813,0.000,11111101,False
combo_target_06_top3,mfe_target,HSY,2025-07-30T13:31:00Z,2025-07-30,197.813858,25.000000,closed,2025-11-03T19:06:00Z,2025-11-03,162.039,-894.370,2.000,-894.370,0.000,96.233,7.000,417.000,0.061,8.627,0.000,11101111,False
combo_target_06_top3,mfe_target,HIMS,2025-07-30T19:51:00Z,2025-07-30,65.547758,77.000000,closed,2025-07-31T13:56:00Z,2025-07-31,69.755,323.970,2.000,-2.520,326.660,0.753,8.000,47.000,0.086,5.097,0.000,11111111,False
combo_target_06_top3,mfe_target,PTC,2025-07-31T13:31:00Z,2025-07-31,214.627260,24.000000,open,,,,,,,,,8.000,452.000,0.055,4.004,0.000,11111111,True
combo_target_06_top3,mfe_target,ERJ,2025-07-31T13:31:00Z,2025-07-31,57.278625,90.000000,closed,2025-09-05T16:56:00Z,2025-09-05,60.670,305.190,2.000,-254.580,307.920,36.142,7.000,738.000,0.044,10.041,0.000,11111101,False
combo_target_06_top3,mfe_target,GNRC,2025-07-31T13:32:00Z,2025-07-31,187.783845,27.000000,closed,2025-08-05T13:46:00Z,2025-08-05,199.685,321.330,2.000,-2.530,324.030,5.010,7.000,702.000,0.037,0.000,0.000,11011111,False
combo_target_06_top3,mfe_target,AU,2025-08-04T13:31:00Z,2025-08-04,51.020497,100.000000,closed,2025-08-05T13:31:00Z,2025-08-05,54.443,342.230,2.000,-2.550,344.950,1.000,7.000,923.000,0.046,8.114,0.000,11111101,False
combo_target_06_top3,mfe_target,FFIV,2025-08-04T19:51:00Z,2025-08-04,321.180510,16.000000,closed,2025-10-08T15:06:00Z,2025-10-08,340.570,310.230,2.000,-275.210,312.950,64.802,7.000,849.000,0.044,9.517,0.000,11111011,True
combo_target_06_top3,mfe_target,LMND,2025-08-08T13:31:00Z,2025-08-08,50.098937,103.000000,closed,2025-08-11T18:41:00Z,2025-08-11,51.654,160.190,2.000,-162.630,298.290,3.215,8.000,946.000,0.059,6.280,0.000,11111111,False
combo_target_06_top3,mfe_target,UEC,2025-08-12T13:36:00Z,2025-08-12,10.015005,513.000000,closed,2025-08-13T13:36:00Z,2025-08-13,10.853,430.030,5.130,-18.010,432.820,1.000,8.000,,0.033,2.847,0.000,11111111,False
combo_target_06_top3,mfe_target,CLS,2025-08-12T19:51:00Z,2025-08-12,213.436665,24.000000,closed,2025-09-08T13:31:00Z,2025-09-08,246.396,791.030,2.000,-948.880,962.240,26.736,8.000,154.000,0.042,7.633,0.000,11111111,True
combo_target_06_top3,mfe_target,XHB,2025-08-12T19:51:00Z,2025-08-12,111.570757,46.000000,closed,2025-09-05T13:31:00Z,2025-09-05,119.830,379.930,2.000,-52.470,382.690,23.736,7.000,418.000,0.037,6.696,0.000,01111111,False
combo_target_06_top3,mfe_target,PGY,2025-08-13T13:31:00Z,2025-08-13,32.726355,159.000000,closed,2025-08-19T13:31:00Z,2025-08-19,33.833,176.020,2.000,-213.980,321.760,6.000,7.000,910.000,0.036,9.016,0.000,11111011,False
combo_target_06_top3,mfe_target,MTCH,2025-08-13T19:51:00Z,2025-08-13,38.809395,135.000000,open,,,,,,,,,8.000,748.000,0.065,10.350,0.000,11111111,False
combo_target_06_top3,mfe_target,INSM,2025-08-14T19:51:00Z,2025-08-14,127.763850,40.000000,closed,2025-09-02T13:31:00Z,2025-09-02,141.429,546.610,2.000,-99.350,552.650,18.736,8.000,471.000,0.040,7.332,0.000,11111111,False
combo_target_06_top3,mfe_target,JLL,2025-08-22T19:51:00Z,2025-08-22,304.472160,17.000000,closed,2025-11-25T15:01:00Z,2025-11-25,323.373,321.320,2.000,-485.430,324.070,94.799,8.000,893.000,0.040,7.742,0.000,11111111,True
combo_target_06_top3,mfe_target,LOW,2025-08-22T19:51:00Z,2025-08-22,264.182025,19.000000,closed,2025-11-18T14:31:00Z,2025-11-18,218.939,-859.620,2.000,-859.620,190.060,87.778,7.000,180.000,0.032,7.516,0.000,01111111,False
combo_target_06_top3,mfe_target,TOL,2025-08-22T19:51:00Z,2025-08-22,139.429680,37.000000,closed,2025-09-05T13:31:00Z,2025-09-05,148.336,329.530,2.000,-88.790,332.270,13.736,7.000,681.000,0.059,6.976,0.000,01111111,False
combo_target_06_top3,mfe_target,VSAT,2025-08-27T19:51:00Z,2025-08-27,32.416200,160.000000,closed,2025-10-09T13:31:00Z,2025-10-09,35.957,566.560,2.000,-932.180,566.560,42.736,7.000,904.000,0.052,6.938,0.000,11101111,False
combo_target_06_top3,mfe_target,HUT,2025-09-03T13:31:00Z,2025-09-03,28.284135,183.000000,closed,2025-09-11T13:31:00Z,2025-09-11,31.114,517.950,2.000,-726.440,637.820,8.000,8.000,868.000,0.032,8.943,0.000,11111111,False
combo_target_06_top3,mfe_target,LITE,2025-09-05T13:32:00Z,2025-09-05,148.053990,35.000000,closed,2025-09-10T13:31:00Z,2025-09-10,160.910,449.940,2.000,-127.540,452.760,4.999,7.000,237.000,0.043,0.000,0.000,11111101,False
combo_target_06_top3,mfe_target,BIDU,2025-09-08T13:31:00Z,2025-09-08,110.855400,47.000000,closed,2025-09-16T13:31:00Z,2025-09-16,117.821,327.390,2.000,-183.550,330.160,8.000,7.000,240.000,0.086,15.411,0.000,11101111,False
combo_target_06_top3,mfe_target,UEC,2025-09-08T19:51:00Z,2025-09-08,11.820908,447.000000,closed,2025-09-10T14:31:00Z,2025-09-10,12.574,336.500,4.470,-9.350,339.310,1.778,8.000,814.000,0.060,5.365,0.000,11111111,False
combo_target_06_top3,mfe_target,SOUN,2025-09-08T19:51:00Z,2025-09-08,15.252622,347.000000,closed,2025-09-18T17:06:00Z,2025-09-18,16.237,341.540,3.470,-523.150,344.350,9.885,7.000,94.000,0.068,6.150,0.000,01111111,False
combo_target_06_top3,mfe_target,NTRA,2025-09-09T19:51:00Z,2025-09-09,175.847880,30.000000,closed,2025-10-17T13:31:00Z,2025-10-17,179.001,94.580,2.000,-530.340,322.860,37.736,8.000,675.000,0.050,9.608,0.000,11111111,False
combo_target_06_top3,mfe_target,FTI,2025-09-10T19:51:00Z,2025-09-10,40.860420,130.000000,closed,2025-11-11T14:31:00Z,2025-11-11,43.698,368.890,2.000,-711.150,401.650,61.778,8.000,841.000,0.030,5.494,0.000,11111111,False
combo_target_06_top3,mfe_target,YMM,2025-09-11T19:51:00Z,2025-09-11,13.806900,392.000000,closed,2025-11-17T14:31:00Z,2025-11-17,10.984,-1106.440,3.920,-1106.440,101.180,66.778,8.000,703.000,0.030,9.165,0.000,11111111,False
combo_target_06_top3,mfe_target,TPR,2025-09-15T19:51:00Z,2025-09-15,110.215080,49.000000,closed,2025-09-25T13:31:00Z,2025-09-25,111.565,66.130,2.000,-118.830,315.310,9.736,7.000,346.000,0.035,6.734,0.000,11111101,False
combo_target_06_top3,mfe_target,WULF,2025-09-16T19:51:00Z,2025-09-16,10.981788,500.000000,closed,2025-09-22T18:11:00Z,2025-09-22,11.634,326.200,5.000,-203.390,329.110,5.931,8.000,234.000,0.045,6.521,0.000,11111111,False
combo_target_06_top3,mfe_target,ELF,2025-09-17T13:36:00Z,2025-09-17,148.304115,37.000000,closed,2025-11-06T14:31:00Z,2025-11-06,89.397,-2179.550,2.000,-2331.150,89.390,50.038,7.000,542.000,0.034,2.252,0.000,11101111,True
combo_target_06_top3,mfe_target,NVMI,2025-09-18T13:31:00Z,2025-09-18,308.749298,18.000000,closed,2025-10-01T16:01:00Z,2025-10-01,327.781,342.570,2.000,-90.170,345.520,13.104,8.000,907.000,0.043,3.573,0.000,11111111,True
combo_target_06_top3,mfe_target,RMBS,2025-09-18T17:07:00Z,2025-09-18,104.402175,53.000000,closed,2025-10-27T13:31:00Z,2025-10-27,113.733,494.540,2.000,-793.530,497.550,38.850,8.000,762.000,0.070,0.000,0.000,11111111,False
combo_target_06_top3,mfe_target,NUGT,2025-09-19T13:36:00Z,2025-09-19,130.545240,43.000000,closed,2025-09-19T17:46:00Z,2025-09-19,138.451,339.940,2.000,-13.130,342.910,0.174,7.000,881.000,0.035,6.598,0.000,11111101,True
combo_target_06_top3,mfe_target,NUGT,2025-09-19T17:47:00Z,2025-09-19,138.589260,40.000000,closed,2025-09-22T18:46:00Z,2025-09-22,146.787,327.890,2.000,-3.170,330.830,3.041,7.000,881.000,0.098,0.000,0.000,11111101,False
combo_target_06_top3,mfe_target,AAOI,2025-09-22T19:51:00Z,2025-09-22,30.565275,183.000000,closed,2025-10-06T16:26:00Z,2025-10-06,32.529,359.310,2.000,-1020.280,362.290,13.858,8.000,848.000,0.053,7.802,0.000,11111111,False
combo_target_06_top3,mfe_target,SOUN,2025-09-22T19:51:00Z,2025-09-22,17.346669,324.000000,closed,2025-09-23T13:51:00Z,2025-09-23,18.521,380.400,3.240,-18.360,383.400,0.750,7.000,96.000,0.066,3.852,0.000,11101111,False
combo_target_06_top3,mfe_target,UTHR,2025-09-23T19:51:00Z,2025-09-23,436.655719,12.000000,closed,2025-10-30T13:31:00Z,2025-10-30,451.066,172.930,2.000,-327.430,498.170,36.736,8.000,431.000,0.052,7.985,0.000,11111111,True
combo_target_06_top3,mfe_target,SCCO,2025-09-24T13:31:00Z,2025-09-24,119.819880,46.000000,closed,2025-10-06T13:31:00Z,2025-10-06,130.525,492.440,2.000,-143.280,492.440,12.000,7.000,880.000,0.086,9.415,0.000,11101111,False
combo_target_06_top3,mfe_target,GDS,2025-09-25T19:51:00Z,2025-09-25,42.176077,129.000000,closed,2025-11-13T14:31:00Z,2025-11-13,31.265,-1407.550,2.000,-1535.880,195.300,48.778,8.000,881.000,0.036,7.075,0.000,11111111,False
combo_target_06_top3,mfe_target,SATS,2025-09-30T13:31:00Z,2025-09-30,76.845904,71.000000,closed,2025-12-08T14:31:00Z,2025-12-08,86.006,650.340,2.000,-767.570,840.930,69.042,7.000,271.000,0.043,9.776,0.000,11111101,False
combo_target_06_top3,mfe_target,RUN,2025-10-01T16:02:00Z,2025-10-01,18.749670,293.000000,closed,2025-10-03T13:31:00Z,2025-10-03,19.120,108.600,2.930,-225.130,172.380,1.895,7.000,733.000,0.085,0.000,0.000,11101111,False
combo_target_06_top3,mfe_target,NVDL,2025-10-02T13:31:00Z,2025-10-02,97.198575,57.000000,closed,2025-10-28T17:51:00Z,2025-10-28,103.708,371.040,2.000,-804.760,374.000,26.181,7.000,99.000,0.031,8.597,0.000,11101111,True
combo_target_06_top3,mfe_target,F,2025-10-03T19:51:00Z,2025-10-03,12.636315,441.000000,closed,2025-10-24T13:46:00Z,2025-10-24,13.418,344.850,4.410,-560.030,347.810,20.747,7.000,175.000,0.032,7.892,0.000,11101111,False
combo_target_06_top3,mfe_target,TTMI,2025-10-06T13:31:00Z,2025-10-06,61.690830,90.000000,closed,2025-10-31T14:31:00Z,2025-10-31,65.547,347.070,2.000,-733.570,350.030,25.042,8.000,888.000,0.042,3.131,0.000,11111111,False
combo_target_06_top3,mfe_target,NXT,2025-10-06T13:36:00Z,2025-10-06,79.559760,70.000000,closed,2025-10-13T13:31:00Z,2025-10-13,85.207,395.290,2.000,-220.130,483.690,6.997,7.000,898.000,0.031,1.762,0.000,11101111,False
combo_target_06_top3,mfe_target,SCCO,2025-10-08T13:31:00Z,2025-10-08,132.563749,42.000000,closed,2025-10-30T13:31:00Z,2025-10-30,139.860,306.440,2.000,-314.740,498.380,22.000,7.000,591.000,0.046,2.977,0.000,11101111,True
combo_target_06_top3,mfe_target,MIR,2025-10-08T19:51:00Z,2025-10-08,23.971980,234.000000,closed,2025-10-17T13:31:00Z,2025-10-17,23.968,-0.950,2.340,-233.290,355.220,8.736,7.000,926.000,0.036,7.086,0.000,11111101,False
combo_target_06_top3,mfe_target,COPX,2025-10-08T19:51:00Z,2025-10-08,64.297133,87.000000,closed,2025-12-05T14:31:00Z,2025-12-05,68.211,340.500,2.000,-624.410,343.460,57.778,7.000,909.000,0.041,5.652,0.000,11101111,False
combo_target_06_top3,mfe_target,AAOI,2025-10-09T13:31:00Z,2025-10-09,33.446715,168.000000,closed,2025-10-20T14:46:00Z,2025-10-20,35.651,370.380,2.000,-1099.850,373.380,11.052,7.000,807.000,0.038,11.038,0.000,11101111,False
combo_target_06_top3,mfe_target,INOD,2025-10-13T13:31:00Z,2025-10-13,91.045500,59.000000,open,,,,,,,,,7.000,750.000,0.094,11.059,0.000,11111101,False
combo_target_06_top3,mfe_target,NTRA,2025-10-20T13:36:00Z,2025-10-20,188.674290,29.000000,closed,2025-11-05T14:31:00Z,2025-11-05,196.531,227.850,2.000,-135.550,413.920,16.038,8.000,772.000,0.038,1.841,0.000,11111111,False
combo_target_06_top3,mfe_target,PHYS,2025-10-20T19:51:00Z,2025-10-20,33.271628,165.000000,open,,,,,,,,,8.000,720.000,0.032,6.719,0.000,11111111,False
combo_target_06_top3,mfe_target,EXK,2025-10-20T19:51:00Z,2025-10-20,9.334665,590.000000,closed,2025-11-28T16:01:00Z,2025-11-28,9.920,345.370,5.900,-1445.300,348.300,38.840,8.000,,0.031,6.803,0.000,11111111,False
combo_target_06_top3,mfe_target,VLY,2025-10-24T13:47:00Z,2025-10-24,11.160578,496.000000,closed,2025-12-12T14:31:00Z,2025-12-12,11.884,358.850,4.960,-399.570,428.750,49.031,7.000,809.000,0.055,0.000,0.000,11111101,False
combo_target_06_top3,mfe_target,ROIV,2025-10-27T19:51:00Z,2025-10-27,18.814402,296.000000,closed,2025-10-31T19:06:00Z,2025-10-31,19.935,331.700,2.960,-143.380,334.660,3.969,7.000,957.000,0.033,6.236,0.000,11101111,False
combo_target_06_top3,mfe_target,AMDL,2025-10-29T13:31:00Z,2025-10-29,25.662825,219.000000,open,,,,,,,,,7.000,245.000,0.061,9.959,0.000,11101111,False
combo_target_06_top3,mfe_target,SOXL,2025-10-31T13:31:00Z,2025-10-31,48.804390,114.000000,closed,2025-11-21T15:21:00Z,2025-11-21,28.915,-2267.380,2.000,-2267.380,120.530,21.076,7.000,28.000,0.031,8.447,0.000,11101111,False
combo_target_06_top3,mfe_target,JBL,2025-10-31T13:31:00Z,2025-10-31,228.299093,24.000000,closed,2025-11-04T14:31:00Z,2025-11-04,214.183,-338.790,2.000,-340.780,20.520,4.042,7.000,590.000,0.030,4.680,0.000,11111101,False
combo_target_06_top3,mfe_target,TTMI,2025-11-03T20:51:00Z,2025-11-03,69.871919,79.000000,closed,2025-12-05T15:31:00Z,2025-12-05,74.313,350.830,2.000,-1111.290,353.770,31.778,7.000,944.000,0.039,6.974,0.000,11111101,False
combo_target_06_top3,mfe_target,ILMN,2025-11-05T14:31:00Z,2025-11-05,121.010475,44.000000,closed,2025-11-25T14:41:00Z,2025-11-25,128.586,333.310,2.000,-151.160,336.140,20.007,7.000,722.000,0.035,7.803,0.000,11101111,False
combo_target_06_top3,mfe_target,GGLL,2025-11-05T20:51:00Z,2025-11-05,85.112535,64.000000,closed,2025-11-19T14:36:00Z,2025-11-19,91.283,394.880,2.000,-471.200,397.800,13.740,7.000,957.000,0.051,11.539,0.000,11101111,False
combo_target_06_top3,mfe_target,AMKR,2025-11-05T20:51:00Z,2025-11-05,36.703342,149.000000,closed,2025-12-02T14:56:00Z,2025-12-02,39.060,351.210,2.000,-1028.600,354.120,26.753,7.000,1050.000,0.041,8.153,0.000,11101111,False
combo_target_06_top3,mfe_target,ASX,2025-11-05T20:51:00Z,2025-11-05,15.872932,344.000000,open,,,,,,,,,7.000,1054.000,0.032,5.876,0.000,11101111,False
combo_target_06_top3,mfe_target,DOCN,2025-11-06T14:36:00Z,2025-11-06,48.710543,110.000000,closed,2025-11-11T14:31:00Z,2025-11-11,51.005,252.350,2.000,-350.410,366.240,4.997,7.000,954.000,0.063,8.772,0.000,11101111,False
combo_target_06_top3,mfe_target,MDGL,2025-11-11T20:51:00Z,2025-11-11,543.181455,9.000000,closed,2025-11-18T17:16:00Z,2025-11-18,576.407,299.030,2.000,-283.420,301.620,6.851,8.000,855.000,0.095,8.281,0.000,11111111,False
combo_target_06_top3,mfe_target,AMGN,2025-11-11T20:51:00Z,2025-11-11,338.335083,15.000000,open,,,,,,,,,7.000,245.000,0.045,9.653,0.000,11101111,False
combo_target_06_top3,mfe_target,RVMD,2025-11-14T20:51:00Z,2025-11-14,67.763865,76.000000,closed,2025-11-21T14:31:00Z,2025-11-21,70.035,172.590,2.000,-2.570,375.910,6.736,7.000,914.000,0.052,12.435,0.000,11101111,False
