variant_id,date,symbol,event,module,reason,days_held,pnl,return_pct,mfe_pct,mae_pct,giveback_from_peak_pct,raw
target04_fast_take_scanner_top20,2025-08-08,NVDA,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,7,163.53,0.040,0.047,-0.027,0.006,EXIT_EVENT|2025-08-08|NVDA|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=7|qty=23.000000|entry_price=175.640000|exit_price=182.750000|pnl=163.530000|return_pct=0.040481|mfe_pct=0.046914|mae_pct=-0.027044|peak_return_pct=0.046914|giveback_from_peak_pct=0.006434
target04_fast_take_scanner_top20,2025-08-12,META,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,179,257.70,0.070,0.075,-0.350,0.005,EXIT_EVENT|2025-08-12|META|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=179|qty=5.000000|entry_price=738.600000|exit_price=790.140000|pnl=257.700000|return_pct=0.069781|mfe_pct=0.074560|mae_pct=-0.350393|peak_return_pct=0.074560|giveback_from_peak_pct=0.004779
target04_fast_take_scanner_top20,2025-08-13,AVGO,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,13,190.60,0.049,0.052,-0.066,0.003,EXIT_EVENT|2025-08-13|AVGO|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=13|qty=13.000000|entry_price=301.523400|exit_price=316.185000|pnl=190.600800|return_pct=0.048625|mfe_pct=0.051527|mae_pct=-0.066043|peak_return_pct=0.051527|giveback_from_peak_pct=0.002902
target04_fast_take_scanner_top20,2025-08-13,AMD,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,14,175.26,0.043,0.056,-0.107,0.013,EXIT_EVENT|2025-08-13|AMD|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=14|qty=23.000000|entry_price=176.770000|exit_price=184.390000|pnl=175.260000|return_pct=0.043107|mfe_pct=0.055892|mae_pct=-0.107315|peak_return_pct=0.055892|giveback_from_peak_pct=0.012785
target04_fast_take_scanner_top20,2025-08-28,GOOGL,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,209,167.00,0.041,0.044,-0.309,0.003,EXIT_EVENT|2025-08-28|GOOGL|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=209|qty=20.000000|entry_price=203.290000|exit_price=211.640000|pnl=167.000000|return_pct=0.041074|mfe_pct=0.043927|mae_pct=-0.308722|peak_return_pct=0.043927|giveback_from_peak_pct=0.002853
target04_fast_take_scanner_top20,2025-09-03,GOOGL,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,5,381.60,0.090,0.093,-0.336,0.003,EXIT_EVENT|2025-09-03|GOOGL|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=5|qty=20.000000|entry_price=211.550000|exit_price=230.630000|pnl=381.600000|return_pct=0.090191|mfe_pct=0.093406|mae_pct=-0.335713|peak_return_pct=0.093406|giveback_from_peak_pct=0.003214
target04_fast_take_scanner_top20,2025-09-05,AVGO,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,23,243.43,0.059,0.127,-0.109,0.068,EXIT_EVENT|2025-09-05|AVGO|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=23|qty=13.000000|entry_price=316.185000|exit_price=334.910000|pnl=243.425000|return_pct=0.059222|mfe_pct=0.126998|mae_pct=-0.109351|peak_return_pct=0.126998|giveback_from_peak_pct=0.067777
target04_fast_take_scanner_top20,2025-09-09,GOOGL,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,5,174.42,0.042,0.046,-0.389,0.004,EXIT_EVENT|2025-09-09|GOOGL|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=5|qty=18.000000|entry_price=229.950000|exit_price=239.640000|pnl=174.420000|return_pct=0.042140|mfe_pct=0.045749|mae_pct=-0.388867|peak_return_pct=0.045749|giveback_from_peak_pct=0.003609
target04_fast_take_scanner_top20,2025-09-10,AVGO,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,1,172.10,0.041,0.042,-0.031,0.000,EXIT_EVENT|2025-09-10|AVGO|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=1|qty=12.000000|entry_price=346.513400|exit_price=360.855000|pnl=172.099200|return_pct=0.041388|mfe_pct=0.041807|mae_pct=-0.030831|peak_return_pct=0.041807|giveback_from_peak_pct=0.000418
target04_fast_take_scanner_top20,2025-09-11,ABBV,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,192,184.49,0.046,0.054,-0.219,0.008,EXIT_EVENT|2025-09-11|ABBV|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=192|qty=19.000000|entry_price=210.470000|exit_price=220.180000|pnl=184.490000|return_pct=0.046135|mfe_pct=0.053666|mae_pct=-0.218939|peak_return_pct=0.053666|giveback_from_peak_pct=0.007531
target04_fast_take_scanner_top20,2025-09-12,TSLA,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,107,154.70,0.043,0.044,-0.244,0.001,EXIT_EVENT|2025-09-12|TSLA|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=107|qty=10.000000|entry_price=361.510000|exit_price=376.980000|pnl=154.700000|return_pct=0.042793|mfe_pct=0.044277|mae_pct=-0.244253|peak_return_pct=0.044277|giveback_from_peak_pct=0.001484
target04_fast_take_scanner_top20,2025-09-15,GOOGL,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,5,212.22,0.049,0.052,-0.414,0.003,EXIT_EVENT|2025-09-15|GOOGL|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=5|qty=18.000000|entry_price=239.830000|exit_price=251.620000|pnl=212.220000|return_pct=0.049160|mfe_pct=0.052453|mae_pct=-0.414043|peak_return_pct=0.052453|giveback_from_peak_pct=0.003294
target04_fast_take_scanner_top20,2025-09-15,ORCL,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,46,767.41,0.189,0.360,-0.139,0.172,EXIT_EVENT|2025-09-15|ORCL|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=46|qty=16.000000|entry_price=254.146900|exit_price=302.110000|pnl=767.409600|return_pct=0.188722|mfe_pct=0.360316|mae_pct=-0.139120|peak_return_pct=0.360316|giveback_from_peak_pct=0.171594
target04_fast_take_scanner_top20,2025-09-17,JPM,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,51,192.36,0.046,0.050,-0.322,0.004,EXIT_EVENT|2025-09-17|JPM|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=51|qty=14.000000|entry_price=298.010000|exit_price=311.750000|pnl=192.360000|return_pct=0.046106|mfe_pct=0.049998|mae_pct=-0.321634|peak_return_pct=0.049998|giveback_from_peak_pct=0.003892
target04_fast_take_scanner_top20,2025-09-18,TSLA,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,2,167.74,0.041,0.043,-0.010,0.003,EXIT_EVENT|2025-09-18|TSLA|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=2|qty=10.000000|entry_price=413.620700|exit_price=430.395000|pnl=167.743000|return_pct=0.040555|mfe_pct=0.043347|mae_pct=-0.009552|peak_return_pct=0.043347|giveback_from_peak_pct=0.002792
target04_fast_take_scanner_top20,2025-09-22,AAPL,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,262,161.44,0.042,0.042,-0.302,0.000,EXIT_EVENT|2025-09-22|AAPL|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=262|qty=16.000000|entry_price=242.500000|exit_price=252.590000|pnl=161.440000|return_pct=0.041608|mfe_pct=0.041897|mae_pct=-0.302226|peak_return_pct=0.041897|giveback_from_peak_pct=0.000289
target04_fast_take_scanner_top20,2025-09-22,ORCL,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,5,195.40,0.046,0.047,-0.045,0.001,EXIT_EVENT|2025-09-22|ORCL|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=5|qty=14.000000|entry_price=305.835000|exit_price=319.791900|pnl=195.396600|return_pct=0.045635|mfe_pct=0.046970|mae_pct=-0.045237|peak_return_pct=0.046970|giveback_from_peak_pct=0.001334
target04_fast_take_scanner_top20,2025-09-29,TSLA,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,10,188.25,0.044,0.048,-0.048,0.004,EXIT_EVENT|2025-09-29|TSLA|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=10|qty=10.000000|entry_price=430.395000|exit_price=449.220000|pnl=188.250000|return_pct=0.043739|mfe_pct=0.047828|mae_pct=-0.048153|peak_return_pct=0.047828|giveback_from_peak_pct=0.004089
target04_fast_take_scanner_top20,2025-09-30,ABBV,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,18,226.86,0.054,0.058,-0.251,0.004,EXIT_EVENT|2025-09-30|ABBV|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=18|qty=19.000000|entry_price=219.550000|exit_price=231.490000|pnl=226.860000|return_pct=0.054384|mfe_pct=0.058312|mae_pct=-0.251241|peak_return_pct=0.058312|giveback_from_peak_pct=0.003928
target04_fast_take_scanner_top20,2025-10-01,ABBV,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,0,183.69,0.044,0.045,-0.298,0.002,EXIT_EVENT|2025-10-01|ABBV|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=0|qty=18.000000|entry_price=234.175000|exit_price=244.380000|pnl=183.690000|return_pct=0.043579|mfe_pct=0.045415|mae_pct=-0.298004|peak_return_pct=0.045415|giveback_from_peak_pct=0.001836
target04_fast_take_scanner_top20,2025-10-02,TSLA,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,2,174.02,0.043,0.054,-0.031,0.010,EXIT_EVENT|2025-10-02|TSLA|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=2|qty=9.000000|entry_price=446.784900|exit_price=466.120000|pnl=174.015900|return_pct=0.043276|mfe_pct=0.053639|mae_pct=-0.030585|peak_return_pct=0.053639|giveback_from_peak_pct=0.010363
target04_fast_take_scanner_top20,2025-10-02,NVDA,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,52,197.80,0.048,0.060,-0.090,0.012,EXIT_EVENT|2025-10-02|NVDA|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=52|qty=23.000000|entry_price=180.320000|exit_price=188.920000|pnl=197.800000|return_pct=0.047693|mfe_pct=0.059505|mae_pct=-0.090118|peak_return_pct=0.059505|giveback_from_peak_pct=0.011812
target04_fast_take_scanner_top20,2025-10-06,AMD,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,53,484.73,0.115,0.242,-0.183,0.126,EXIT_EVENT|2025-10-06|AMD|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=53|qty=23.000000|entry_price=182.564600|exit_price=203.640000|pnl=484.734200|return_pct=0.115441|mfe_pct=0.241802|mae_pct=-0.182645|peak_return_pct=0.241802|giveback_from_peak_pct=0.126361
target04_fast_take_scanner_top20,2025-10-08,AMD,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,0,462.20,0.109,0.111,-0.014,0.002,EXIT_EVENT|2025-10-08|AMD|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=0|qty=20.000000|entry_price=212.290000|exit_price=235.400000|pnl=462.200000|return_pct=0.108861|mfe_pct=0.111074|mae_pct=-0.014179|peak_return_pct=0.111074|giveback_from_peak_pct=0.002214
target04_fast_take_scanner_top20,2025-10-10,ORCL,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,14,171.64,0.042,0.044,-0.076,0.002,EXIT_EVENT|2025-10-10|ORCL|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=14|qty=14.000000|entry_price=293.290000|exit_price=305.550000|pnl=171.640000|return_pct=0.041802|mfe_pct=0.044120|mae_pct=-0.076000|peak_return_pct=0.044120|giveback_from_peak_pct=0.002319
target04_fast_take_scanner_top20,2025-10-10,NVDA,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,4,-57.36,-0.013,0.054,-0.019,0.067,EXIT_EVENT|2025-10-10|NVDA|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=4|qty=24.000000|entry_price=185.510100|exit_price=183.120000|pnl=-57.362400|return_pct=-0.012884|mfe_pct=0.054498|mae_pct=-0.018652|peak_return_pct=0.054498|giveback_from_peak_pct=0.067382
target04_fast_take_scanner_top20,2025-10-24,AMD,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,15,338.39,0.076,0.078,-0.110,0.002,EXIT_EVENT|2025-10-24|AMD|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=15|qty=19.000000|entry_price=235.100000|exit_price=252.910000|pnl=338.390000|return_pct=0.075755|mfe_pct=0.077797|mae_pct=-0.109826|peak_return_pct=0.077797|giveback_from_peak_pct=0.002042
target04_fast_take_scanner_top20,2025-10-27,AAPL,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,34,175.89,0.040,0.040,-0.050,0.000,EXIT_EVENT|2025-10-27|AAPL|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=34|qty=17.000000|entry_price=256.878400|exit_price=267.225000|pnl=175.892200|return_pct=0.040278|mfe_pct=0.040376|mae_pct=-0.050134|peak_return_pct=0.040376|giveback_from_peak_pct=0.000097
target04_fast_take_scanner_top20,2025-10-27,GOOGL,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,41,295.75,0.069,0.073,-0.442,0.003,EXIT_EVENT|2025-10-27|GOOGL|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=41|qty=17.000000|entry_price=251.872900|exit_price=269.270000|pnl=295.750700|return_pct=0.069071|mfe_pct=0.072525|mae_pct=-0.442060|peak_return_pct=0.072525|giveback_from_peak_pct=0.003454
target04_fast_take_scanner_top20,2025-10-27,NVDA,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,12,227.76,0.052,0.055,-0.028,0.003,EXIT_EVENT|2025-10-27|NVDA|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=12|qty=24.000000|entry_price=181.940000|exit_price=191.430000|pnl=227.760000|return_pct=0.052160|mfe_pct=0.055293|mae_pct=-0.028471|peak_return_pct=0.055293|giveback_from_peak_pct=0.003133
target04_fast_take_scanner_top20,2025-10-29,AVGO,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,48,163.50,0.040,0.042,-0.118,0.001,EXIT_EVENT|2025-10-29|AVGO|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=48|qty=11.000000|entry_price=367.570000|exit_price=382.434000|pnl=163.504000|return_pct=0.040439|mfe_pct=0.041679|mae_pct=-0.118399|peak_return_pct=0.041679|giveback_from_peak_pct=0.001241
target04_fast_take_scanner_top20,2025-10-29,NVDA,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,1,294.84,0.066,0.092,-0.030,0.026,EXIT_EVENT|2025-10-29|NVDA|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=1|qty=23.000000|entry_price=194.230900|exit_price=207.050000|pnl=294.839300|return_pct=0.065999|mfe_pct=0.092462|mae_pct=-0.029857|peak_return_pct=0.092462|giveback_from_peak_pct=0.026463
target04_fast_take_scanner_top20,2025-10-30,AMD,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,3,10.37,0.002,0.050,-0.177,0.048,EXIT_EVENT|2025-10-30|AMD|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=3|qty=17.000000|entry_price=254.290000|exit_price=254.900000|pnl=10.370000|return_pct=0.002399|mfe_pct=0.050297|mae_pct=-0.177003|peak_return_pct=0.050297|giveback_from_peak_pct=0.047898
target04_fast_take_scanner_top20,2025-10-30,GOOGL,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,2,181.49,0.042,0.079,-0.480,0.037,EXIT_EVENT|2025-10-30|GOOGL|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=2|qty=16.000000|entry_price=270.137000|exit_price=281.480000|pnl=181.488000|return_pct=0.041990|mfe_pct=0.079415|mae_pct=-0.479782|peak_return_pct=0.079415|giveback_from_peak_pct=0.037425
target04_fast_take_scanner_top20,2025-10-31,AMZN,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,275,161.86,0.040,0.053,-0.322,0.013,EXIT_EVENT|2025-10-31|AMZN|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=275|qty=17.000000|entry_price=237.873900|exit_price=247.395000|pnl=161.858700|return_pct=0.040026|mfe_pct=0.053079|mae_pct=-0.321573|peak_return_pct=0.053079|giveback_from_peak_pct=0.013053
target04_fast_take_scanner_top20,2025-11-05,LLY,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,252,147.76,0.041,0.041,-0.316,0.000,EXIT_EVENT|2025-11-05|LLY|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=252|qty=4.000000|entry_price=912.070000|exit_price=949.010000|pnl=147.760000|return_pct=0.040501|mfe_pct=0.040819|mae_pct=-0.316083|peak_return_pct=0.040819|giveback_from_peak_pct=0.000318
target04_fast_take_scanner_top20,2025-11-10,LLY,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,4,180.60,0.048,0.049,-0.033,0.000,EXIT_EVENT|2025-11-10|LLY|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=4|qty=4.000000|entry_price=931.420000|exit_price=976.570000|pnl=180.600000|return_pct=0.048474|mfe_pct=0.048915|mae_pct=-0.032767|peak_return_pct=0.048915|giveback_from_peak_pct=0.000440
target04_fast_take_scanner_top20,2025-11-12,LLY,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,1,158.08,0.041,0.041,-0.009,0.000,EXIT_EVENT|2025-11-12|LLY|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=1|qty=4.000000|entry_price=974.430000|exit_price=1013.950000|pnl=158.080000|return_pct=0.040557|mfe_pct=0.040557|mae_pct=-0.009385|peak_return_pct=0.040557|giveback_from_peak_pct=0.000000
target04_fast_take_scanner_top20,2025-11-19,LLY,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,6,174.28,0.043,0.043,-0.005,0.000,EXIT_EVENT|2025-11-19|LLY|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=6|qty=4.000000|entry_price=1003.429000|exit_price=1046.999900|pnl=174.283600|return_pct=0.043422|mfe_pct=0.043422|mae_pct=-0.005110|peak_return_pct=0.043422|giveback_from_peak_pct=0.000000
target04_fast_take_scanner_top20,2025-11-19,GOOGL,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,19,134.85,0.032,0.070,-0.505,0.039,EXIT_EVENT|2025-11-19|GOOGL|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=19|qty=15.000000|entry_price=283.810000|exit_price=292.800000|pnl=134.850000|return_pct=0.031676|mfe_pct=0.070470|mae_pct=-0.504845|peak_return_pct=0.070470|giveback_from_peak_pct=0.038794
target04_fast_take_scanner_top20,2025-11-24,GOOGL,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,4,304.64,0.073,0.077,-0.034,0.004,EXIT_EVENT|2025-11-24|GOOGL|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=4|qty=14.000000|entry_price=296.620000|exit_price=318.380000|pnl=304.640000|return_pct=0.073360|mfe_pct=0.077068|mae_pct=-0.033679|peak_return_pct=0.077068|giveback_from_peak_pct=0.003708
target04_fast_take_scanner_top20,2025-11-25,LLY,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,5,169.12,0.041,0.043,-0.005,0.002,EXIT_EVENT|2025-11-25|LLY|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=5|qty=4.000000|entry_price=1042.800000|exit_price=1085.080000|pnl=169.120000|return_pct=0.040545|mfe_pct=0.042875|mae_pct=-0.005284|peak_return_pct=0.042875|giveback_from_peak_pct=0.002330
target04_fast_take_scanner_top20,2025-11-25,MRK,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,326,254.00,0.064,0.066,-0.262,0.002,EXIT_EVENT|2025-11-25|MRK|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=326|qty=40.000000|entry_price=99.310000|exit_price=105.660000|pnl=254.000000|return_pct=0.063941|mfe_pct=0.065754|mae_pct=-0.261806|peak_return_pct=0.065754|giveback_from_peak_pct=0.001813
target04_fast_take_scanner_top20,2025-11-28,AVGO,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,30,305.28,0.067,0.068,-0.128,0.000,EXIT_EVENT|2025-11-28|AVGO|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=30|qty=12.000000|entry_price=377.510000|exit_price=402.950000|pnl=305.280000|return_pct=0.067389|mfe_pct=0.067521|mae_pct=-0.128341|peak_return_pct=0.067521|giveback_from_peak_pct=0.000132
target04_fast_take_scanner_top20,2025-12-01,AAPL,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,34,176.56,0.041,0.042,-0.014,0.001,EXIT_EVENT|2025-12-01|AAPL|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=34|qty=16.000000|entry_price=269.185000|exit_price=280.220000|pnl=176.560000|return_pct=0.040994|mfe_pct=0.041588|mae_pct=-0.014358|peak_return_pct=0.041588|giveback_from_peak_pct=0.000594
target04_fast_take_scanner_top20,2025-12-09,AVGO,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,7,180.68,0.042,0.049,-0.045,0.007,EXIT_EVENT|2025-12-09|AVGO|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=7|qty=11.000000|entry_price=388.145000|exit_price=404.570000|pnl=180.675000|return_pct=0.042317|mfe_pct=0.049311|mae_pct=-0.045073|peak_return_pct=0.049311|giveback_from_peak_pct=0.006995
target04_fast_take_scanner_top20,2025-12-16,TSLA,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,75,175.23,0.042,0.043,-0.179,0.002,EXIT_EVENT|2025-12-16|TSLA|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=75|qty=9.000000|entry_price=466.120000|exit_price=485.590000|pnl=175.230000|return_pct=0.041770|mfe_pct=0.043336|mae_pct=-0.178795|peak_return_pct=0.043336|giveback_from_peak_pct=0.001566
target04_fast_take_scanner_top20,2025-12-23,JPM,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,96,205.38,0.047,0.053,-0.350,0.006,EXIT_EVENT|2025-12-23|JPM|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=96|qty=14.000000|entry_price=311.240000|exit_price=325.910000|pnl=205.380000|return_pct=0.047134|mfe_pct=0.053142|mae_pct=-0.350469|peak_return_pct=0.053142|giveback_from_peak_pct=0.006008
target08_let_run_scanner_top20,2025-01-06,TSLA,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,3,275.90,0.072,0.112,-0.010,0.040,EXIT_EVENT|2025-01-06|TSLA|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=3|qty=10.000000|entry_price=383.460000|exit_price=411.050000|pnl=275.900000|return_pct=0.071950|mfe_pct=0.112059|mae_pct=-0.010457|peak_return_pct=0.112059|giveback_from_peak_pct=0.040108
target08_let_run_scanner_top20,2025-01-21,JPM,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,18,313.77,0.081,0.081,-0.019,0.000,EXIT_EVENT|2025-01-21|JPM|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=18|qty=16.000000|entry_price=243.459200|exit_price=263.070000|pnl=313.772800|return_pct=0.080551|mfe_pct=0.080551|mae_pct=-0.019384|peak_return_pct=0.080551|giveback_from_peak_pct=0.000000
target08_let_run_scanner_top20,2025-01-22,AVGO,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,19,132.72,0.033,0.059,-0.059,0.026,EXIT_EVENT|2025-01-22|AVGO|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=19|qty=17.000000|entry_price=233.173000|exit_price=240.979900|pnl=132.717300|return_pct=0.033481|mfe_pct=0.059256|mae_pct=-0.058596|peak_return_pct=0.059256|giveback_from_peak_pct=0.025775
target08_let_run_scanner_top20,2025-01-27,META,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,giveback,24,157.80,0.043,0.075,-0.029,0.032,EXIT_EVENT|2025-01-27|META|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=24|qty=6.000000|entry_price=606.415000|exit_price=632.715000|pnl=157.800000|return_pct=0.043370|mfe_pct=0.075171|mae_pct=-0.029460|peak_return_pct=0.075171|giveback_from_peak_pct=0.031802
target08_let_run_scanner_top20,2025-01-27,HD,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,24,319.55,0.082,0.083,-0.021,0.001,EXIT_EVENT|2025-01-27|HD|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=24|qty=10.000000|entry_price=388.385000|exit_price=420.340000|pnl=319.550000|return_pct=0.082277|mfe_pct=0.082946|mae_pct=-0.021332|peak_return_pct=0.082946|giveback_from_peak_pct=0.000669
target08_let_run_scanner_top20,2025-01-28,CRM,PROACTIVE_STRENGTH_EXIT,exit.proactive_strength_exit,target,25,326.88,0.082,0.104,-0.057,0.022,EXIT_EVENT|2025-01-28|CRM|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=25|qty=12.000000|entry_price=332.630000|exit_price=359.870000|pnl=326.880000|return_pct=0.081893|mfe_pct=0.103599|mae_pct=-0.056609|peak_return_pct=0.103599|giveback_from_peak_pct=0.021706
