variant_id,config_hash,event,date,symbol,module,reason,order_id,days_held,qty,entry_price,exit_price,pnl,return_pct,mfe_pct,mae_pct,peak_return_pct,giveback_from_peak_pct,raw
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-05-13,NVDA,exit.scratch_flat_exit,no_progress,,76,31.000000,129.317900,129.840000,16.185100,0.004037,0.017029,-0.270944,0.017029,0.012991,EXIT_EVENT|2025-05-13|NVDA|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=no_progress|days_held=76|qty=31.000000|entry_price=129.317900|exit_price=129.840000|pnl=16.185100|return_pct=0.004037|mfe_pct=0.017029|mae_pct=-0.270944|peak_return_pct=0.017029|giveback_from_peak_pct=0.012991
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-05-16,MA,exit.scratch_flat_exit,no_progress,,3,6.000000,581.395000,583.100000,10.230000,0.002933,0.002933,-0.083420,0.002933,0.000000,EXIT_EVENT|2025-05-16|MA|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=no_progress|days_held=3|qty=6.000000|entry_price=581.395000|exit_price=583.100000|pnl=10.230000|return_pct=0.002933|mfe_pct=0.002933|mae_pct=-0.083420|peak_return_pct=0.002933|giveback_from_peak_pct=0.000000
combo_gb_buy005_scratch_tight,74bf16cc0acc,PROACTIVE_STRENGTH_EXIT,2025-05-16,NFLX,exit.proactive_strength_exit,target,,3,3.000000,1120.980000,1191.530000,211.650000,0.062936,0.062936,0.000000,0.062936,0.000000,EXIT_EVENT|2025-05-16|NFLX|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=3|qty=3.000000|entry_price=1120.980000|exit_price=1191.530000|pnl=211.650000|return_pct=0.062936|mfe_pct=0.062936|mae_pct=0.000000|peak_return_pct=0.062936|giveback_from_peak_pct=0.000000
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-05-19,COST,exit.scratch_flat_exit,no_progress,,75,3.000000,1041.250000,1034.780000,-19.410000,-0.006214,0.006242,-0.144413,0.006242,0.012456,EXIT_EVENT|2025-05-19|COST|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=no_progress|days_held=75|qty=3.000000|entry_price=1041.250000|exit_price=1034.780000|pnl=-19.410000|return_pct=-0.006214|mfe_pct=0.006242|mae_pct=-0.144413|peak_return_pct=0.006242|giveback_from_peak_pct=0.012456
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-05-19,NVDA,exit.scratch_flat_exit,no_progress,,5,29.000000,134.795000,135.490000,20.155000,0.005156,0.005156,-0.300568,0.005156,0.000000,EXIT_EVENT|2025-05-19|NVDA|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=no_progress|days_held=5|qty=29.000000|entry_price=134.795000|exit_price=135.490000|pnl=20.155000|return_pct=0.005156|mfe_pct=0.005156|mae_pct=-0.300568|peak_return_pct=0.005156|giveback_from_peak_pct=0.000000
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-05-21,JPM,exit.scratch_flat_exit,roundtrip_flat,,8,15.000000,261.370000,261.000000,-5.550000,-0.001416,0.024486,-0.195661,0.024486,0.025902,EXIT_EVENT|2025-05-21|JPM|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=roundtrip_flat|days_held=8|qty=15.000000|entry_price=261.370000|exit_price=261.000000|pnl=-5.550000|return_pct=-0.001416|mfe_pct=0.024486|mae_pct=-0.195661|peak_return_pct=0.024486|giveback_from_peak_pct=0.025902
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-05-21,V,exit.scratch_flat_exit,roundtrip_flat,,8,10.000000,357.840000,358.370000,5.300000,0.001481,0.028141,-0.023698,0.028141,0.026660,EXIT_EVENT|2025-05-21|V|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=roundtrip_flat|days_held=8|qty=10.000000|entry_price=357.840000|exit_price=358.370000|pnl=5.300000|return_pct=0.001481|mfe_pct=0.028141|mae_pct=-0.023698|peak_return_pct=0.028141|giveback_from_peak_pct=0.026660
combo_gb_buy005_scratch_tight,74bf16cc0acc,PROACTIVE_STRENGTH_EXIT,2025-05-23,MSFT,exit.proactive_strength_exit,giveback,,16,8.000000,435.590000,450.190000,116.800000,0.033518,0.053422,-0.004821,0.053422,0.019904,EXIT_EVENT|2025-05-23|MSFT|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=giveback|days_held=16|qty=8.000000|entry_price=435.590000|exit_price=450.190000|pnl=116.800000|return_pct=0.033518|mfe_pct=0.053422|mae_pct=-0.004821|peak_return_pct=0.053422|giveback_from_peak_pct=0.019904
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-05-27,AVGO,exit.scratch_flat_exit,no_progress,,105,17.000000,236.138300,235.670000,-7.961100,-0.001983,0.000854,-0.380660,0.000854,0.002837,EXIT_EVENT|2025-05-27|AVGO|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=no_progress|days_held=105|qty=17.000000|entry_price=236.138300|exit_price=235.670000|pnl=-7.961100|return_pct=-0.001983|mfe_pct=0.000854|mae_pct=-0.380660|peak_return_pct=0.000854|giveback_from_peak_pct=0.002837
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-05-27,JPM,exit.scratch_flat_exit,no_progress,,4,14.000000,261.590000,265.260000,51.380000,0.014030,0.014030,-0.003096,0.014030,0.000000,EXIT_EVENT|2025-05-27|JPM|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=no_progress|days_held=4|qty=14.000000|entry_price=261.590000|exit_price=265.260000|pnl=51.380000|return_pct=0.014030|mfe_pct=0.014030|mae_pct=-0.003096|peak_return_pct=0.014030|giveback_from_peak_pct=0.000000
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-05-27,NFLX,exit.scratch_flat_exit,no_progress,,6,3.000000,1196.520000,1211.490000,44.910000,0.012511,0.012511,-0.009302,0.012511,0.000000,EXIT_EVENT|2025-05-27|NFLX|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=no_progress|days_held=6|qty=3.000000|entry_price=1196.520000|exit_price=1211.490000|pnl=44.910000|return_pct=0.012511|mfe_pct=0.012511|mae_pct=-0.009302|peak_return_pct=0.012511|giveback_from_peak_pct=0.000000
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-05-27,NVDA,exit.scratch_flat_exit,no_progress,,6,29.000000,134.870000,135.490000,17.980000,0.004597,0.004597,-0.026396,0.004597,0.000000,EXIT_EVENT|2025-05-27|NVDA|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=no_progress|days_held=6|qty=29.000000|entry_price=134.870000|exit_price=135.490000|pnl=17.980000|return_pct=0.004597|mfe_pct=0.004597|mae_pct=-0.026396|peak_return_pct=0.004597|giveback_from_peak_pct=0.000000
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-05-30,MA,exit.scratch_flat_exit,no_progress,,11,6.000000,585.995000,584.190000,-10.830000,-0.003080,0.000094,-0.090615,0.000094,0.003174,EXIT_EVENT|2025-05-30|MA|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=no_progress|days_held=11|qty=6.000000|entry_price=585.995000|exit_price=584.190000|pnl=-10.830000|return_pct=-0.003080|mfe_pct=0.000094|mae_pct=-0.090615|peak_return_pct=0.000094|giveback_from_peak_pct=0.003174
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-05-30,MSFT,exit.scratch_flat_exit,no_progress,,3,8.000000,458.950000,459.590000,5.120000,0.001394,0.003835,-0.055474,0.003835,0.002440,EXIT_EVENT|2025-05-30|MSFT|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=no_progress|days_held=3|qty=8.000000|entry_price=458.950000|exit_price=459.590000|pnl=5.120000|return_pct=0.001394|mfe_pct=0.003835|mae_pct=-0.055474|peak_return_pct=0.003835|giveback_from_peak_pct=0.002440
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-06-02,JPM,exit.scratch_flat_exit,no_progress,,5,14.000000,266.130000,264.810000,-18.480000,-0.004960,0.000000,-0.020103,0.000000,0.004960,EXIT_EVENT|2025-06-02|JPM|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=no_progress|days_held=5|qty=14.000000|entry_price=266.130000|exit_price=264.810000|pnl=-18.480000|return_pct=-0.004960|mfe_pct=0.000000|mae_pct=-0.020103|peak_return_pct=0.000000|giveback_from_peak_pct=0.004960
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-06-02,NFLX,exit.scratch_flat_exit,no_progress,,3,3.000000,1199.230000,1218.980000,59.250000,0.016469,0.016469,0.000000,0.016469,0.000000,EXIT_EVENT|2025-06-02|NFLX|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=no_progress|days_held=3|qty=3.000000|entry_price=1199.230000|exit_price=1218.980000|pnl=59.250000|return_pct=0.016469|mfe_pct=0.016469|mae_pct=0.000000|peak_return_pct=0.016469|giveback_from_peak_pct=0.000000
combo_gb_buy005_scratch_tight,74bf16cc0acc,PROACTIVE_STRENGTH_EXIT,2025-06-03,AVGO,exit.proactive_strength_exit,target,,6,16.000000,237.500000,256.920000,310.720000,0.081768,0.081768,-0.384211,0.081768,0.000000,EXIT_EVENT|2025-06-03|AVGO|event=PROACTIVE_STRENGTH_EXIT|module=exit.proactive_strength_exit|reason=target|days_held=6|qty=16.000000|entry_price=237.500000|exit_price=256.920000|pnl=310.720000|return_pct=0.081768|mfe_pct=0.081768|mae_pct=-0.384211|peak_return_pct=0.081768|giveback_from_peak_pct=0.000000
combo_gb_buy005_scratch_tight,74bf16cc0acc,SCRATCH_FLAT_EXIT,2025-06-05,MSFT,exit.scratch_flat_exit,no_progress,,3,8.000000,461.630000,467.610000,47.840000,0.012954,0.012954,-0.060958,0.012954,0.000000,EXIT_EVENT|2025-06-05|MSFT|event=SCRATCH_FLAT_EXIT|module=exit.scratch_flat_exit|reason=no_progress|days_held=3|qty=8.000000|entry_price=461.630000|exit_price=467.610000|pnl=47.840000|return_pct=0.012954|mfe_pct=0.012954|mae_pct=-0.060958|peak_return_pct=0.012954|giveback_from_peak_pct=0.000000
